Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Firdaus, N; Raza, Z",Densefedcnn: a federated learning-based framework with client-specific hyperparameter tuning for multi-class brain MRI classification,2026,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,2,10.1007/s13042-025-02875-8,Article,,WOS:001693284100030
"Akram, A; Farhan, AA; Basharat, A",Federated Active User Participation (FAUP),2026,EVOLVING SYSTEMS,0,10.1007/s12530-026-09850-w,Article,,WOS:001806753400001
"Yoshida, K; Fujino, T",Adversarial Examples on Vertical Federated Split Learning by Using Gradient Sign Prediction,2026,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,0,10.1587/transfun.2025CIP0018,Article,,WOS:001715069400002
"Ma, XE; Wang, J; Zhang, XJ",LLM-Driven Synthetic Text Generation for Privacy-Preserving Federated Learning,2026,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,0,10.1109/TASLPRO.2026.3657644,Article,,WOS:001680974500006
"Manta, AG; Ghertescu, C; Badîrcea, RM; Manta, LF; Popescu, J; Olaru, M",Mapping the Role of Artificial Intelligence and Machine Learning in Advancing Sustainable Banking,2026,SUSTAINABILITY,2,10.3390/su18020618,Article,,WOS:001671323200001
"Maiti, R; Madhukumar, AS; Ernest, TZH",Machine Learning-Driven Edge Caching for Industry 5.0: A Survey of Collaborative and Inference-Enabled Techniques,2026,IEEE OPEN JOURNAL OF THE COMMUNICATIONS SOCIETY,3,10.1109/OJCOMS.2026.3669379,Article,,WOS:001717517000006
"Manoj, N; Ram, MT; Manikanta, S; Pradeep, T; Kaur, R",Improvising Healthcare Data Security Through Federated Learning and Blockchain Framework,2026,"SMART TRENDS IN COMPUTING AND COMMUNICATIONS, SMARTCOM 2025, VOL 8",0,10.1007/978-981-96-7514-2_29,Proceedings Paper,,WOS:001697181700029
"Ji, YL; Zheng, J; Du, HY; Kang, JW; Zhang, HJ; Niyato, D; Mao, SW",Graph Neural Networks for Diffusion and Aggregation in Wireless Federated Learning,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2026.3676512,Article,,WOS:001843576100018
"Khan, MI; Rayhan, M; Farahani, MA; Wuest, T",Federated Learning for Smart Manufacturing: Evaluating Deep Learning Architectures for Time Series Forecasting in a Collaborative Framework,2026,"ADVANCES IN PRODUCTION MANAGEMENT SYSTEMS. CYBER-PHYSICAL-HUMAN PRODUCTION SYSTEMS: HUMAN-AI COLLABORATION AND BEYOND, APMS 2025, PT II",1,10.1007/978-3-032-03534-9_4,Proceedings Paper,,WOS:001583344100004
"Shi, Q; Ren, LZ; He, XF",Enhancing black-box membership inference attacks in federated learning,2026,JOURNAL OF INFORMATION SECURITY AND APPLICATIONS,3,10.1016/j.jisa.2025.104302,Article,,WOS:001621078100001
"Kumar, LSR; Kumar, D",Trustworthy privacy-preserving federated learning for urban sensing: Simultaneous mitigation of inference and poisoning attacks,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116242,Article,,WOS:001780816400001
"Wei, YN; Zhao, SN; Zhao, C; Lin, YT; Chen, DL; Zhao, MH",Less is more: Clustering with adaptive probability for heterogeneous federated learning,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116127,Article,,WOS:001769568000001
"Wibawa, AP; Herdianto, R; Handayani, AN; Utama, ABP; Aripriharta; Dwiyanto, FA; Drezewski, R",AI without borders: The rise of cross-disciplinary machine learning,2026,TELEMATICS AND INFORMATICS REPORTS,0,10.1016/j.teler.2026.100294,Article,,WOS:001676558400001
"Ellrott, K; Malladi, VS; Bélisle-Pipon, JC; Demir, E; Bensoussan, Y; Mangul, S; Bui, AAT; Boutros, PC",Eleven quick tips for Biomedical Federated Learning,2026,PLOS COMPUTATIONAL BIOLOGY,0,10.1371/journal.pcbi.1014530,Article,,WOS:001855654400001
"Fakher, B; Brahmia, ME; Bennis, I; Abouaissa, A",FedWKD: Federated learning weighted aggregation with knowledge distillation for IoT forecasting,2026,INTERNET OF THINGS,2,10.1016/j.iot.2025.101849,Article,,WOS:001644527300001
"Krishnan, A; Pulikkathodi, MN; Mehra, I; Venkatesan, L; Venkatasubbu, P",IFLCNND: intelligent federated learning with deep convolutional neural network model for classifying dermatology,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.3637,Article,,WOS:001739103600001
"Yang, H; Cheng, XB",A novel piecewise-linear neural networks modeling for non-monotonic credit rating in peer-to-peer lending,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.131698,Article,,WOS:001706134300001
"Ali, R; Almagrabi, AO",Beyond Wi-Fi 7: Enhanced Decentralized Wireless Local Area Networks with Federated Reinforcement Learning,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2025.070224,Article,,WOS:001671550700001
"Mahmood, A; Saleem, Y; Tariq, U; Daradkeh, YI; Qureshi, AN",FedPA: Federated Learning with Performance-Based Averaging for Efficient Medical Image Classification,2026,CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,1,10.32604/cmes.2025.073501,Article,,WOS:001706208600001
"Jose, J; Pathak, N; Sharma, N; Cherian, T; Saiju, DI; Binu, PC",Mapping the Intellectual Structure of Personalized Federated Learning: A Comprehensive Bibliometric Analysis and Visualization,2026,"DATA MINING AND INFORMATION SECURITY, ICDMIS 2025, VOL 3",0,10.1007/978-3-032-25955-4_39,Proceedings Paper,,WOS:001792767300039
"Agrahari, AK; Dinker, AG; Singh, RB",A review of security threats and privacy issues in federated learning,2026,INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS,0,10.1007/s41060-026-01067-z,Review,,WOS:001702747600001
"Fan, KC; Chen, W; Li, J; Wu, QQ; Ding, M; Han, XF; Wei, K; Deng, XM",Mobility in Hierarchical Federated Learning: Resource Allocation and Convergence Analysis,2026,IEEE TRANSACTIONS ON COGNITIVE COMMUNICATIONS AND NETWORKING,3,10.1109/TCCN.2025.3585126,Article,,WOS:001652005900012
"Jafarinezhad, O; Zhang, Q; Rezai, R; Noaeen, M; Shachak, A; Far, B; Shakeri, Z",Centralized pooling and federated learning for Canadian patient-level data sharing in multicenter medical AI: A scoping review,2026,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,10.1016/j.artmed.2026.103422,Article,,WOS:001760081400001
"Hudson, N; Hayot-Sasson, V; Babuji, Y; Baughman, M; Pauloski, JG; Chard, R; Foster, I; Chard, K",FLIGHT: A FaaS-based framework for complex and Hierarchical Federated Learning,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,3,10.1016/j.future.2025.107998,Article,,WOS:001543205600001
"Jahanzeb, M; Khan, AH; Ahmed, S; Alhumam, A; Khan, MF; Siddiqui, SY",Privacy preserving epileptic seizure recognition using federated and explainable machine learning,2026,DISCOVER COMPUTING,1,10.1007/s10791-026-09956-4,Article,,WOS:001673899900001
"Miloudi, A; Laouid, A; Bounceur, A; Kara, M; Bouhamed, MM; Hamoudeh, M; Kraidia, I",Federated learning in healthcare: Recent progress and challenges,2026,COMPUTERS & ELECTRICAL ENGINEERING,3,10.1016/j.compeleceng.2025.110924,Article,,WOS:001663552300001
"Selvakumar, B; Lakshmanan, B; Kaviya, P; Akash, AR; Xavier, IA",FLOIDS: a federated learning based one-shot intrusion detection system using siamese neural networks for detecting zero-day attacks,2026,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,0,10.1007/s10586-026-06392-3,Article,,WOS:001829643300006
"Diez, A; Rincon, J; Urda, D",Federated Learning for the Detection of Attacks on IoT Environment,2026,"COMPUTATIONAL INTELLIGENCE IN SECURITY FOR INFORMATION SYSTEMS, CISIS 2025",0,10.1007/978-3-032-19770-2_17,Proceedings Paper,,WOS:001791178300017
"Chen, SW; Qi, XZ; Han, XH; Fan, ZC; Wang, LL",Federated learning for teacher data privacy protection: a study in the context of the PIPL,2026,FRONTIERS IN BIG DATA,2,10.3389/fdata.2026.1681382,Article,,WOS:001696153700001
"Bhatia, AS; Kais, S; Alam, MA",Quantum Federated Learning in Healthcare: The Shift From Development to Deployment and From Models to Data,2026,IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS,0,10.1109/JBHI.2025.3596156,Article,,WOS:001841836400013
"Liu, HZ; Xie, L; Ru, ZQ; Wan, Y; Zhang, Z; Fang, X",A Privacy-Preserving Aggregation Mechanism with Multi-Key Support and Short Ciphertexts for Federated Learning,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2026.082755,Article,,WOS:001839154200001
"Qin, SY; Zhao, NN; Shen, L; Zhang, YN; Ge, SF",Multimodal natural language processing in ophthalmology: bridging clinical text and medical imaging,2026,FRONTIERS IN MEDICINE,0,10.3389/fmed.2026.1762586,Review,,WOS:001845337100001
"Sivasundaram, M; Selvam, M; Venkatachalam, P; Rajasekaran, RT",Adaptive secure federated cloud framework for high-accuracy fraud detection in financial systems,2026,AUTOMATIKA,0,10.1080/00051144.2026.2668191,Article,,WOS:001761187200001
"Nikulins, A; Freivalds, K; Namatevs, I; Sudars, K; Arzovs, A; Vermelin, WS; Mishra, M; Ozols, K",Differentially Private Federated Learning for Remaining Useful Life Prediction,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16062784,Article,,WOS:001725068600001
"Seo, Y; Jo, HK; Huh, EN",PAG-FL: Personalization via Adaptive Gradient Filtering in Federated Learning,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3664853,Article,,WOS:001699557700042
"Ruan, JH; Zhang, ZL; Liu, WA; Ruan, YP; Xiong, Q",SADFL: Spectral Anomaly Detection with adversarial learning in Federated Learning for defending malicious client attacks,2027,INFORMATION PROCESSING & MANAGEMENT,0,10.1016/j.ipm.2026.104973,Article,,WOS:001801200200001
"Feng, C; Celdrana, AH; Cheng, X; Bovet, G; Stiller, B",GreenDFL: A framework for assessing the sustainability of Decentralized Federated Learning systems,2026,INFORMATION AND SOFTWARE TECHNOLOGY,2,10.1016/j.infsof.2025.107937,Article,,WOS:001608187600001
"Tummala, VMR; Kakarla, JHH; Hazra, A; Menon, VG",FedCSL: Cyclic Sequential Federated Learning for Mitigating Distributional Shifts in Consumer Healthcare IoT Systems,2026,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0,10.1109/TCE.2025.3643908,Article,,WOS:001788899000022
"Yadav, AK",Artificial Intelligence in Accelerating Materials Discovery: Opportunities and Challenges,2026,CHEMISTRYSELECT,5,10.1002/slct.202507191,Review,,WOS:001693494100001
"Farooq, E; Milano, M; Borghesi, A",Federated LSTM autoencoders for time series anomaly detection in production-scale HPC systems,2026,KNOWLEDGE-BASED SYSTEMS,6,10.1016/j.knosys.2025.115043,Article,,WOS:001642044400001
"Kolluru, V; Mungara, S; Raza, A; Aslam, G; Samee, NA; Ashraf, I",Novel federated learning-based approach for network attack detection,2026,JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS,1,10.1186/s13677-026-00882-w,Article,,WOS:001742711600001
"Singh, P; Hazarika, B; Huang, WJ",Graph-Based Federated Multiagent DRL for Semantic and Intent-Aware V2X Communication,2026,IEEE INTERNET OF THINGS JOURNAL,2,10.1109/JIOT.2025.3616381,Article,,WOS:001696600200048
"Xiong, Q; Dong, H; Sohrabi, N; Tari, Z",FedGDD: Defending Federated Learning Against Targeted Model Poisoning Sybil Attacks Based on Gradient Drift Detection,2026,IEEE TRANSACTIONS ON RELIABILITY,0,10.1109/TR.2026.3696364,Article,,WOS:001795836600001
"Liu, ZY; Mazzuchi, TA; Sarkani, S",Fairness-Optimized Dynamic Aggregation (FODA): A novel approach to equitable federated learning in heterogeneous environments,2026,EXPERT SYSTEMS WITH APPLICATIONS,1,10.1016/j.eswa.2026.131807,Article,,WOS:001714991700001
"Park, J; Kang, M; Sim, W; Lee, S; Park, H",Federated recommender system with data valuation for E-commerce platform,2026,EXPERT SYSTEMS WITH APPLICATIONS,1,10.1016/j.eswa.2025.129695,Article,,WOS:001592550900004
"Milunovich, G; Nasrabadi, D",Airbnb pricing in Sydney: predictive modelling and explainable machine learning,2026,APPLIED ECONOMICS,3,10.1080/00036846.2024.2446593,Article,,WOS:001394180000001
"Deliktas, B; Tariq, A; Kurt, G; Uygur, A",Developing a Vertical Federated Machine Learning Framework for Predicting Energy Consumption in Wastewater Treatment Plants: A Case Study of Melbourne,2026,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH,2,10.1007/s41742-026-01049-w,Article,,WOS:001696132400001
"Boda, N; Tiwari, PK",A forecast-driven efficient energy management and bidding strategies for multi-area smart prosumers in peer-to-peer energy trading,2026,ENGINEERING RESEARCH EXPRESS,0,10.1088/2631-8695/ae6ebb,Article,,WOS:001828235000001
"Babalola, O; Cano, J; Tran, NH; Deepaisarn, S; Truong, N",Survey of privacy preserving federated tree-based learning,2026,ARTIFICIAL INTELLIGENCE REVIEW,0,10.1007/s10462-026-11555-0,Article,,WOS:001777967400001
"Zhang, X; Li, Z; Li, SY; Wan, K; Ng, DWK; Caire, G",Information-Theoretic Decentralized Secure Aggregation With Passive Collusion Resilience,2026,IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,1,10.1109/JSAC.2026.3678509,Article,,WOS:001735905100003
"AL Ibaisi, T; Kuhn, S; Kazim, M; Kara, I; Altindag, T; Rehman, MU",A Comparative Study of Federated Learning and Amino Acid Encoding with IoT Malware Detection as a Case Study,2026,BIG DATA AND COGNITIVE COMPUTING,0,10.3390/bdcc10040111,Article,,WOS:001749851500001
"Wang, JH; Jin, CH; Lu, WR; Zhai, ZH; Zhang, H; Weng, J",Efficient Adaptive Asynchronous Federated Learning Based on Differential Privacy,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,1,10.1109/TDSC.2026.3667898,Article,,WOS:001765038600045
"Haghizadeh, A; Ghasemi, L; Derikvand, S",Federated learning approach for high-accuracy flood susceptibility mapping,2026,RESULTS IN ENGINEERING,0,10.1016/j.rineng.2026.110780,Article,,WOS:001765816600001
"Li, WH; Abbas, M; Parayangat, M; Kalathil, S",Ai-powered cybersecurity defending against advanced threats with machine learning,2026,ENGINEERING SCIENCE AND TECHNOLOGY-AN INTERNATIONAL JOURNAL-JESTECH,0,10.1016/j.jestch.2026.102414,Article,,WOS:001788590600001
"Gasmi, K; Ben Ammar, L; Krichen, M; Alghuried, A",FLAME: Federated Learning and Aggregated Multi-Model Ensemble for Multi-Class Alzheimer's Disease Stage Classification from Structured Clinical Data,2026,DIAGNOSTICS,0,10.3390/diagnostics16132029,Article,,WOS:001817984900001
"Baihan, A; Ullah, Z; Irshad, A; Shafiq, M; Choi, JG; Amoon, M",Quantum Federated Learning for DoS Attack Detection and Privacy Preserving of VANET: A Novel Hybrid Machine Learning Approach,2026,TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES,2,10.1002/ett.70375,Article,,WOS:001697061500001
"Kumar, AS; Ramnathan, M; Hati, A; Palanisamy, P","A Comprehensive Survey of Traditional, Machine Learning, Deep Learning, and Federated Learning Methods for Multimodal Autism Spectrum Disorder Diagnosis",2026,"ADVANCED COMPUTING AND COMMUNICATIONS: TECHNOLOGIES FOR A SUSTAINABLE FUTURE, ADCOM 2025",0,10.1007/978-3-032-26269-1_13,Proceedings Paper,,WOS:001840438500013
"Xian, ZH; Yang, EY; Pan, WK; Ming, Z",FedHoG: Federated Homogeneous Graph Neural Network for Privacy-Preserving Recommendation,2026,ACM TRANSACTIONS ON INFORMATION SYSTEMS,2,10.1145/3787468,Article,,WOS:001735794100001
"Zhu, YS; Guo, YY",Personalised Recommendation With Federated Lightweight Graph Convolutional Networks,2026,EXPERT SYSTEMS,2,10.1111/exsy.70173,Article,,WOS:001645306700010
"Wang, CY; Zhou, Z; Xu, ZX; Wang, ZJ; Wang, SQ; Chen, X",AIGC-Enhanced Federated Learning: Addressing Data Scarcity in Preference-Based Scenarios,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2025.3605397,Article,,WOS:001658613500028
"Arai, F; Berhe, GH; Kawai, S; Marukame, T; Asai, T; Ando, K",Exploring common representations in multi-task federated lottery ticket learning,2026,IEICE NONLINEAR THEORY AND ITS APPLICATIONS,0,10.1587/nolta.17.528,Article,,WOS:001748305300009
"Greber, N; Eschenbaum, N; Szehr, O",Peer-to-peer electricity platforms with endogenous prices: A Multi-Agent Neural Network Control approach,2026,ENERGY AND AI,0,10.1016/j.egyai.2026.100809,Article,,WOS:001811203300001
"Qi, P; Annunziata, D; Jappelli, C; Giampaolo, F; Piccialli, F",FuGuard: Client-Level Federated Unlearning via Generative Surrogates and Optimal Transport,2026,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,0,10.1109/TNNLS.2026.3708982,Article; Early Access,,WOS:001824341600001
"Sultana, A; Sarma, KK",The shift from centralized analytics to federated learning in smart grids: a comprehensive review,2026,KNOWLEDGE AND INFORMATION SYSTEMS,0,10.1007/s10115-026-02793-3,Review,,WOS:001808520600001
"Mengistu, TM; Faisal, KM; Choi, W; Kim, T",Natural language processing at the crossroads: Integrating federated and reinforcement learning for emerging intelligent systems,2026,COMPUTER SCIENCE REVIEW,0,10.1016/j.cosrev.2026.101014,Article,,WOS:001795322800001
"Tariq, F; Anjum, F; Cheng, XC; Javed, S; Aurangzeb, K; Kanwal, N",Towards a cybersecure and privacy enhanced smart grid: A blockchain enabled federated learning framework,2026,PLOS ONE,0,10.1371/journal.pone.0342454,Article,,WOS:001705080400017
"Tripathi, P; Shukla, G; Pandey, H",A novel approach to enhance fault tolerance in vote-based blockchain consensus algorithm using machine learning mechanism,2026,ENGINEERING RESEARCH EXPRESS,0,10.1088/2631-8695/ae5392,Article,,WOS:001729024500001
"El Hallal, T; El Mourabit, Y","Federated Learning for Credit Card Fraud Detection: A Comparative Study of Logistic Regression, Random Forest, and XGBoost",2026,"SMART COMPUTING AND SYSTEMS, G3S 2025",0,10.1007/978-3-032-16281-6_28,Proceedings Paper,,WOS:001761458000028
"Liu, JY; Liu, XW; Wang, SQ; Wan, XH; Li, DS; Lu, K; He, KL",Communication-Efficient Federated Multi-View Clustering,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,18,10.1109/TPAMI.2025.3601533,Article,,WOS:001630351400007
"Lei, YF; Chen, XH",Decentralized federated multi-view sparse subspace clustering,2026,ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,1,10.1007/s10472-025-09977-7,Article,,WOS:001451348400001
"Naik, AD; Shukla, RM",Beyond data sharing: enhancing IoT intrusion detection with blockchain-enabled federated learning,2026,FRONTIERS IN COMPUTER SCIENCE,0,10.3389/fcomp.2026.1770179,Article,,WOS:001767284700001
"Bhalla, P; Gaviria, DD; Kupczyk, P; Hosseini, ASA; Conradi, L; Fehrenbach, U; Felsenstein, M; Ma, D; Semaan, A; Albarqouni, S",Federated CT foundation models for multi-center detection of lymph node metastasis in pancreatic cancer,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-47631-2,Article,,WOS:001737923500004
"Jeyaram, AG; Parthasarathy, S; Muthuramalingam, S; Thiyagarajan, P",Customer requirements-based enterprise resource planning personalization using a federated learning technique,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.3750,Article,,WOS:001739150300001
"Gu, K; Zhao, WW; Tan, JJ; Yang, Z; Li, X; Jia, WJ",Two-Dimensional Privacy-Preserving Federated Learning Scheme Against Poisoning Attacks,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,2,10.1109/TDSC.2026.3656703,Article,,WOS:001765029300039
"Al Zami, MB; Uddin, MR; Nguyen, DC",Secure UAV-Assisted Federated Learning: A Digital Twin-Driven Approach With Zero-Knowledge Proofs,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2025.3643468,Article,,WOS:001696566200044
"Melhem, A; Aleroud, A; Al-Mamun, A; Ibrahem, MI",Clustered Federated Learning for Healthcare Analytics: A Dual Blockchain-Functional Encryption Method for Fortified Aggregation,2026,IEEE INTERNET OF THINGS JOURNAL,1,10.1109/JIOT.2026.3658441,Article,,WOS:001736012900001
"Fenta, EW; Akhtar, SS; Alsheghri, A","Data-Driven Machining: A Critical Review of Machine Learning Applications in Modeling, Control, and Optimization",2026,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,0,10.1007/s13369-026-11620-4,Review; Early Access,,WOS:001861389000001
"Cai, ZP; Pang, JJ; Li, YS; Huang, Y; Xie, ZZ",A Comprehensive Survey of Federated Open-World Learning,2026,IEEE TRANSACTIONS ON NETWORK SCIENCE AND ENGINEERING,3,10.1109/TNSE.2025.3582580,Review,,WOS:001652223100003
"Mertens, JS; Galluccio, L; Morabito, G",LSDL: Layer-Split distributed learning in vehicle-to-infrastructure communication scenarios,2026,VEHICULAR COMMUNICATIONS,0,10.1016/j.vehcom.2026.101060,Article,,WOS:001827351300001
"Patra, PK; Mahapatra, A",Information-theoretic federated learning for privacy-aware causal representation in object classification,2026,DISCOVER APPLIED SCIENCES,0,10.1007/s42452-026-08484-6,Article,,WOS:001754828300002
"Cui, ZX; Ling, XT; Zhou, XY; Wang, JH; Ding, Z; Gao, XQ",BagChain: A Dual-Functional Blockchain Leveraging Bagging-Based Distributed Machine Learning,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2025.3624804,Article,,WOS:001681140400012
"Nawaz, A; Li, JQ; Leung, VCM; Wang, SL; Chen, J",F2GP: Privacy-Preserving Federated Fast Gaussian Process Models With Support Set Optimization,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,0,10.1109/TDSC.2025.3648425,Article,,WOS:001765043300034
"Han, S; Pan, JJ; Zhao, S; Ren, SQ; Wang, ZB; He, SB; Ren, K; Qin, Z; Chen, XF",Fed-EHP: Efficient and Heterogeneous Privacy-Preserving Personalized Federated Learning,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,6,10.1109/TDSC.2025.3634446,Article,,WOS:001714500400011
"Di Giacinto, AM; Petrosino, L; D'Antoni, F; Marchetti, A; Vollero, L; Pecchia, L; Merone, M",FedROS-RandNN: A lightweight online Federated Learning framework for glycemic forecasting using Randomized Neural Networks,2026,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,1,10.1016/j.bspc.2025.109037,Article,,WOS:001617808500001
"Xie, R; Chen, Z; Cao, WG; Wang, HS",Federated self-Expanding neural network learning framework for heterogeneous devices,2026,EXPERT SYSTEMS WITH APPLICATIONS,3,10.1016/j.eswa.2026.131199,Article,,WOS:001682563800001
"Kumar, D; Choudhary, N; Gupta, V; Tanwar, R; Behmani, K; Antal, S; Jarora, S; Gupta, S; Shaikh, MS; Webster, TJ; Faiyazuddin, M",Natural Language Processing in Healthcare: From Unstructured Data to Clinical Intelligence,2026,INTELLIGENT SYSTEMS WITH APPLICATIONS,0,10.1016/j.iswa.2026.200698,Article,,WOS:001828873900001
"Carey, AN; Wu, XT",Achieving Flexible Local Differential Privacy in Federated Learning via Influence Functions,2026,"MACHINE LEARNING AND KNOWLEDGE DISCOVERY IN DATABASES. RESEARCH TRACK, ECML PKDD 2025, PT V",0,10.1007/978-3-032-06096-9_14,Proceedings Paper,,WOS:001677376300014
"Du, Y; Leung, C; Liu, J; Wang, ZH; Leung, VCM",DeCLIP: Pareto-Efficient Collaborative Inference in Decentralized Physical Infrastructure Networks,2026,IEEE OPEN JOURNAL OF THE COMPUTER SOCIETY,0,10.1109/OJCS.2026.3690486,Article,,WOS:001783558400001
"Mhou, K; Senekane, M",HAPI-FedProx: Heterogeneity-Aware Adaptive Proximal Optimization for Federated Learning,2026,"ARTIFICIAL INTELLIGENCE RESEARCH, SACAIR 2025",0,10.1007/978-3-032-11733-5_17,Proceedings Paper,,WOS:001727941700017
"Yang, CJ; Xia, HY; Song, SX; Wu, LY; Peng, JS",FedNP: Novelty preference driven momentum correction for federated long-tailed learning,2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.115927,Article,,WOS:001823542200001
"Khan, M; Nickles, M; Glavin, FG",FedQAM: Quality Assurance Mechanism in Federated Learning Using Client-Side Testing and Thresholding,2026,"DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE, SPECIAL SESSIONS II, 22ND INTERNATIONAL CONFERENCE",0,10.1007/978-3-032-05748-8_45,Proceedings Paper,,WOS:001791144900045
"Li, JY; Zhang, ZK; Zhang, HL; Li, YD",Efficient Federated Metric Learning and Machine Unlearning Based on Prototype Distillation,2026,IEEE TRANSACTIONS ON SERVICES COMPUTING,0,10.1109/TSC.2025.3645435,Article,,WOS:001682677600006
"Huda, SMA; Canzaniello, M; Annunziata, D; Piccialli, F",Graph-based federated learning for smart healthcare: A comprehensive survey,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,0,10.1016/j.future.2026.108524,Review,,WOS:001748936800001
"Ahmad, S; Ansari, MA; Mewada, A; Ahmed, G",Blockchain-enhanced federated learning for IoT security and privacy using the GSR-C2N model,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-52361-6,Article,,WOS:001855951900005
"Wang, YH; Yang, T; Xiong, CX",GSSFL: A Group Signature and Smart Contract-Based Framework for Privacy-Preserving Federated Learning,2026,EXPERT SYSTEMS,0,10.1111/exsy.70166,Article,,WOS:001645306700013
"Briguglio, W; Traoré, I; Mamun, M; Saad, S",Tamper-resistant contribution evaluation in privacy-preserving federated learning networks,2026,ANNALS OF TELECOMMUNICATIONS,0,10.1007/s12243-026-01188-3,Article; Early Access,,WOS:001784134100001
"Harikrishnan, VK; Margabandu, S",MACHINE LEARNING INTEGRATION IN ADDITIVE MANUFACTURING: FROM PROCESS OPTIMIZATION TO BIOMEDICAL IMPLANT APPLICATIONS,2026,ACTA MECHANICA ET AUTOMATICA,0,10.65731/ama/2026-0056,Article,,WOS:001851062900006
"Koksal, DD; Bennin, KE; Tekinerdogan, B",Centralized and vertical federated learning for Climate-Based crop yield prediction,2026,COMPUTERS AND ELECTRONICS IN AGRICULTURE,0,10.1016/j.compag.2026.111851,Article,,WOS:001765702100001
"Senouci, S; Tang, ZC; Senouci, MR; Madoune, SA; Senouci, A; Madoune, Y; Senouci, MA",Robust synchronization of chaotic systems using federated learning and a hybrid neural compensator over delayed fiber-optic channels,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0,10.1016/j.engappai.2026.115927,Article,,WOS:001851161200001
"Wu, CR; Wang, HS; Zhang, X; Chen, HY; Bu, JJ; Liu, JC",Tackling Spatial-Temporal Heterogeneous Federated Learning With Orthogonal Regularization,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,1,10.1109/TMC.2026.3650937,Article,,WOS:001760350600007
"Rahman, R; Shaham, S; Nguyen, DC",Toward Personalized Quantum Federated Learning for Anomaly Detection,2026,IEEE TRANSACTIONS ON NETWORK SCIENCE AND ENGINEERING,4,10.1109/TNSE.2025.3631526,Article,,WOS:001638043900008
"Sharma, N; Chaurasia, N; Bhadani, L; Misra, R; Mukhopadhyay, S",Fast Domain Adaption and Model Compression for IoT devices using Meta-Learning and Federated Knowledge Distillation,2026,"2026 18TH INTERNATIONAL CONFERENCE ON COMMUNICATION SYSTEMS AND NETWORKS, COMSNETS",0,10.1109/COMSNETS67989.2026.11418110,Proceedings Paper,,WOS:001820181100137
