Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Tak, JH; Choi, YS; Kim, MS; Lee, CW",Learning Marine Spatial Information Data Using a Korean Speech-based Large Language Model,2026,SENSORS AND MATERIALS,0,10.18494/SAM6189,Article,,WOS:001810138000001
"Xia, WK; Zhu, WT; Li, TC; Wang, L; Li, WQ; Zhang, PM",Analysis Model for Infant Incubator Adverse Events Using Retrieval-Augmented Generation Combined With Dual-Adapter Fine-Tuning: Development and Evaluation Study,2026,JMIR MEDICAL INFORMATICS,0,10.2196/83745,Article,,WOS:001736546900001
"Zhao, S; Lin, QK; Jia, YH; Wu, XY; Li, YW; Tuan, LA",UniFLE: Uniform Fusion of Multiple LoRA Experts for Backdoor Defense in Large Language Models,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,3,10.1109/TDSC.2026.3662097,Article,,WOS:001765040500037
"Xu, X; Zhao, JB; Zhang, PF; Liu, YD; Yu, BY; Zheng, PY; Hu, DY; Deng, ZC; Zong, P; Zhang, GX; Ou, ZH; Song, MN; Zhu, YF",Structure-Aware Lightweight Document-Level Event Extraction via Code-Based Large Language Models,2026,ELECTRONICS,0,10.3390/electronics15061187,Article,,WOS:001725298000001
"Zhang, PS; Zhang, RN; Lv, ZF; Fan, Q; Yuan, S; Guan, ZT",PC-FT: A Lightweight and Utility-Preserving Private Fine-Tuning Framework for Edge-Based Agentic AI,2026,IEEE TRANSACTIONS ON NETWORK SCIENCE AND ENGINEERING,0,10.1109/TNSE.2026.3694751,Article,,WOS:001785950500001
"Wang, CH; Shen, JT; Feng, YC; Huang, J; Jing, YW; Chen, WW; Zhang, WQ; Wang, M",TARA: Task-Adaptive Rank Allocation for Efficient Large Language Model Fine-Tuning in Geo-Information Text Classification,2026,ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,0,10.3390/ijgi15080372,Article,,WOS:001859116700001
"Esfandiari, N; Kiani, K; Rastgoo, R",A few-shot learning approach with similarity-based prompt engineering for fine-tuning LLMs in closed-domain conversational AI,2026,KNOWLEDGE AND INFORMATION SYSTEMS,0,10.1007/s10115-026-02743-z,Article,,WOS:001745273800001
"Hentati, R; Hentati, M; Abid, A",Two stage fine-tuned multimodal generative AI for automated ECG based cardiovascular report generation,2026,BIOMEDICAL PHYSICS & ENGINEERING EXPRESS,0,10.1088/2057-1976/ae2e01,Article,,WOS:001702087900001
"Sheng, L; An, ZY; Wang, CY; Quan, YZ; Wu, LJ",PSO-Optimized LoRA-Based BART for Text Summarization in Power Domain,2026,"ARTIFICIAL INTELLIGENCE AND ROBOTICS, ISAIR 2025, PT I",0,10.1007/978-981-95-4821-7_30,Proceedings Paper,,WOS:001746423300030
"Yang, WJ; Zhang, HB; Jin, HT; Chen, SY; Shi, QH; Chen, GL",SimLoRA for enhanced domain specific LLM fine tuning using attention weighted low rank adaptation and RLHF,2026,DISCOVER COMPUTING,0,10.1007/s10791-026-10325-4,Article,,WOS:001808235800001
"Wang, XX; Sun, QD; Cao, H; Qiao, YM; Wang, Y; Geng, R; Chen, YS",Knowledge graph construction for power grid fault handling based on prompt learning and LoRA fine-tuning,2027,ELECTRIC POWER SYSTEMS RESEARCH,0,10.1016/j.epsr.2026.113725,Article,,WOS:001822041700001
"Chen, SH; Wei, LJ; Shi, L",From prompts to parameters: A prompt-free GLLM framework to measure digital activities through corporate disclosures,2026,DECISION SUPPORT SYSTEMS,0,10.1016/j.dss.2026.114666,Article,,WOS:001733584200001
"Yang, L; Li, SY; Li, YX; Zeng, JJ; Sun, YY; Xing, TJ; Lin, HF",Dethate-LLM: Large language model for unified implicit hate detection and explanation,2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.114804,Article,,WOS:001698764600005
"Gu, JC; Yuan, JB; Cai, JY; Zhou, XF; Fan, LL",La-LoRA: Parameter-efficient fine-tuning with layer-wise adaptive low-rank adaptation,2026,NEURAL NETWORKS,9,10.1016/j.neunet.2025.108095,Article,,WOS:001582417700003
"Lee, R; Kim, M; Rezk, F; Li, R; Venieris, SI; Hospedales, T",FedP2EFT: Federated Learning to Personalize PEFT for Multilingual LLMs,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 27",0,,Proceedings Paper,,WOS:001769346100065
"Lira, OG; Caicedo, OM; Da Fonseca, NLS",Network Self-Configuration Based on Fine-Tuned Small Language Models,2026,IEEE OPEN JOURNAL OF THE COMMUNICATIONS SOCIETY,0,10.1109/OJCOMS.2026.3695460,Article,,WOS:001788843700004
"Yan, RD; Suo, CY; Xu, Y",A Multimodal and Fine-Tuned Large-Language Model for XPLE Cable Health Assessment,2026,IEEE TRANSACTIONS ON POWER DELIVERY,0,10.1109/TPWRD.2026.3678793,Article,,WOS:001772956400032
"Lee, S; Yun, YJ; Hyun, KH",Design LoRA: Interactive fine-tuning of text-to-image models with designer-in-the-loop feedback,2026,ADVANCED ENGINEERING INFORMATICS,0,10.1016/j.aei.2026.105053,Article,,WOS:001827897300001
"Arthana, IKR; Gunantara, N; Sudarma, M; Sukarsa, M",LoRA-Based Fine-Tuning of Local LLMs for Hallucination Detection in Indonesian RAG Systems,2026,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,0,,Article,,WOS:001741505800001
"Muhsin, S; Ko, SB",LYRA: Low-Frequency Rank Adaptation via Factored DCT Coefficients for Parameter Efficient Fine Tuning of Transformers,2026,IEEE SIGNAL PROCESSING LETTERS,0,10.1109/LSP.2026.3714737,Article,,WOS:001837791600011
"Toksoz, SB; Isik, G",TabEng-QLoRA: Criticality-Aware Tabular-to-Text Adaptation of Large Language Models via Saliency-Guided Quantized Low-Rank Fine-Tuning,2026,ELECTRONICS,0,10.3390/electronics15081728,Article,,WOS:001750990300001
"Lin, SC; Ma, YF; Liu, S; Shi, JH; Jin, LB; Gao, DH; Yu, SQ; Xuan, Q; Cai, XY; Yang, LB",HybridMoE: LoRA-Based LLMs Fine-Tune With Hybrid Mixture of Experts,2026,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,0,10.1109/TASLPRO.2025.3637555,Article,,WOS:001642136500003
"Zhang, WY; Yan, YY; Wang, JC; Wu, XY; Yuan, C; Ruan, T",MV-MoE: A multi-view mixture-of-expert tuning method for medical LLMs,2027,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133593,Article,,WOS:001823611200001
"Zheng, GY; Kamel, P; Pillai, JJ; Akhbardeh, A; Braverman, V; Jacobs, MA; Parekh, VS","Adaptive, Privacy-Preserving Small Language Models for Multi-Task Clinical Assistance",2026,JOURNAL OF IMAGING INFORMATICS IN MEDICINE,0,10.1007/s10278-026-01912-4,Article; Early Access,,WOS:001713959500001
"Dikici, S; Bilgin, TT","Small Language Models: A Systematic Review of Computational Trade-Offs, Privacy Advantages and Deployment in Intelligent Systems",2026,EXPERT SYSTEMS,0,10.1111/exsy.70331,Review,,WOS:001822210200019
"Hu, YX; Tian, T; Chen, XD; Zhao, Z; Tao, T; Zhang, WF; Li, YF; Liang, YH; Li, CP; Chen, H; Zhang, J",Efficient Low-Rank Adaptation for Sparse Large Language Model,2026,TSINGHUA SCIENCE AND TECHNOLOGY,1,10.26599/TST.2025.9010174,Article,,WOS:001687110100001
"Martín-fernández, I; Tin, MGC; Ionescu, B; Gil-martín, M; Fernández-martínez, F",Principled Evaluation of Multi-Label Persuasion in Advertisements with Large Vision-Language Models,2026,ACM TRANSACTIONS ON MULTIMEDIA COMPUTING COMMUNICATIONS AND APPLICATIONS,0,10.1145/3788874,Article,,WOS:001829259400001
"Luo, XR; Jiang, C; Wang, S; Zhang, Y",DynamicFedPEFT: Efficient Fine-Tuning of Dynamic Federated Parameters for Large Language Models,2026,"KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT, KSEM 2025, PT III",1,10.1007/978-981-95-3055-7_8,Proceedings Paper,,WOS:001717867900008
"Wang, SQ; Fang, RY; Li, MX; He, ZJ; Song, S",Empathetic Dialogue Generation with LLMs for Emotional Support,2026,"NATURAL LANGUAGE PROCESSING AND CHINESE COMPUTING, NLPCC 2025, PT IV",0,10.1007/978-981-95-3352-7_45,Proceedings Paper,,WOS:001720981600045
"Zhang, LT; Wu, S; Hou, S; Qing, ZY; Zheng, Z; Ke, DN; Lin, QH; Wang, Q; Shi, SH; Chu, XW",SALR: Sparsity-Aware Low-Rank Representation for Efficient Fine-Tuning of Large Language Models,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 33",0,,Proceedings Paper,,WOS:001769391100083
"Zhang, WT; Liu, L",Application of LoRA+ in Fine-Tuning Large Models for Construction Process and Its Synergy with RAG,2026,COMPUTERS,0,10.3390/computers15070459,Article,,WOS:001831548600001
"Hossain, MT; Nourani, MS; Ali, MNY",VeriFed: Cryptographic Accountability for Privacy-Preserving and Robust Federated LLM Fine-Tuning,2026,"PROCEEDINGS OF 2026 AUSTRALASIAN INFORMATION SECURITY CONFERENCE, AISC 2026",0,10.1145/3793638.3793645,Proceedings Paper,,WOS:001774348900007
"Liu, JH; Wang, FS; Yuan, WZ; He, ZX; Zhang, ZJ; Chao, W",A method for constructing a multi-modal knowledge graph of sheep disease based on a pre-trained model,2026,VETERINARY RESEARCH COMMUNICATIONS,0,10.1007/s11259-026-11254-9,Article,,WOS:001762975600001
"Hao, JN; Sun, XZ; Fan, FZ; Li, YX; Chen, JQ; Fu, X; Wang, Y",Event Prediction Large Language Model: Prediction Framework for Highway Abnormal Events Based on Large Language Models,2026,TRANSPORTATION RESEARCH RECORD,0,10.1177/03611981261433867,Article; Early Access,,WOS:001767863400001
"Zhabayev, T; Tukeyev, U; Amirova, D; Rakhmanberdi, N",Improving Kazakh Abstractive Summarization with LLMs via Domain Adaptation and Self-Correction,2026,INFORMATION,0,10.3390/info17070639,Article,,WOS:001832060100001
"Yang, Y; Zhu, SX; Sun, GL; He, Z; Liu, XY; Zhou, K; Cui, XJ",DP-HM2F: Data-driven LoRA with dual-projection representation for heterogeneous multimodal federated fine-tuning,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.131287,Article,,WOS:001682574400001
"Sun, CW; Wei, JW; Wu, YJ; Shi, YM; He, SY; Ma, ZY; Xie, N; Yang, Y",Unleashing the Power of Singular Values for Parameter-Efficient Fine-Tuning of Large Pre-Trained Models,2026,IEEE TRANSACTIONS ON MULTIMEDIA,0,10.1109/TMM.2026.3668691,Article,,WOS:001862946400023
"Park, J; Song, T; Lee, S; Choi, M; Kim, HJ",Transferable Model-agnostic Vision-Language Model Adaptation for Efficient Weak-to-Strong Generalization,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 29",0,,Proceedings Paper,,WOS:001769350800080
"Muhammad, M; Wunsch, A; Al Sardy, L",Parameter-Efficient LLMs for Flow-Based Intrusion Detection,2026,"ICT SYSTEMS SECURITY AND PRIVACY PROTECTION, SEC 2026",0,10.1007/978-3-032-27993-4_4,Proceedings Paper,,WOS:001832678400004
"Ahmad, A; Hulha, J; Kowol, P; Hillmann, S; Möller, S",Parameter vs. Sample Efficiency in Multi-intent Recognition for Dialogue Understanding: Benchmarking Small Open LLMs,2026,"TEXT, SPEECH, AND DIALOGUE, TSD 2025, PT II",0,10.1007/978-3-032-02551-7_27,Proceedings Paper,,WOS:001576349100026
"Sasikumar, A; Nantish, A; Udayakumar, A; Vairavasundaram, S",Parameter-efficient fine-tuning of Llama models for crisis-tweet categorization: A Pareto-informed trade-off analysis,2026,RESULTS IN ENGINEERING,0,10.1016/j.rineng.2026.110247,Article,,WOS:001740776700001
"Singh, RK; Patil, SD",Elysian: Building Emotionally Responsive Nonplayable Characters Using Integration of FSM and Generative AI for Real-Time Dialogues in Visual Games,2026,IEEE TRANSACTIONS ON GAMES,0,10.1109/TG.2026.3669660,Article,,WOS:001795875400012
"Chen, YR; Kuo, CF; Lin, CH",Enhancing Image-Text Alignment in Chest X-ray Datasets by Reducing External References via a Fine-Tuned Large Language Model Pipeline,2026,JOURNAL OF IMAGING INFORMATICS IN MEDICINE,0,10.1007/s10278-026-02244-z,Article; Early Access,,WOS:001863676900001
"Hua, ZT; Wu, KJ; Ru, CX; Luo, Y; Wang, MY; Yu, MJ; Han, YJ",DP-EMR: A Chinese Medication Recommendation Method for Metabolic Diseases Based on Two-Stage Ensemble Learning,2026,"HEALTH INFORMATION PROCESSING, CHIP 2025",0,10.1007/978-981-95-7299-1_31,Proceedings Paper,,WOS:001793877600031
"Ahmmed, F; Antik, AR; Mehnaj, S; Alaly, A; Mridha, MF",From heatmaps to language: Explainable skin cancer diagnosis using CNN-VLM integration with an expert-annotated dataset,2026,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,10.1016/j.artmed.2026.103499,Article,,WOS:001841198000001
"Lin, YH; Li, CP; Shen, ZW; Liu, JF; Zeng, M",GME-Init: Gamma-Moment Equalization for LoRA Initialization in Parameter-Efficient Fine-Tuning,2026,ENTROPY,0,10.3390/e28080873,Article,,WOS:001858830700001
"Liu, ZQ; Hou, SY; Chen, GY; Jiao, HY; Wu, SW; Xie, LT; Yin, WP; Qing, YX; Liang, JY; Guan, XF; Wu, HY",CodeGEEnius: an interpretable reasoning large language model for GEE-based geospatial code generation via distillation,2027,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.134105,Article,,WOS:001860626000001
"Li, C; Liu, YF; Wang, JL; Wang, Z; Lu, KW; Wang, CJ",LLM-Augmented Multi-Agent Reinforcement Learning for Cross-Scenario Knowledge Transfer,2026,ENTROPY,0,10.3390/e28050525,Article,,WOS:001774364400001
"Wang, JH; Zhang, WH; Fu, T; Shangguan, QQ",Traffic accident liability determination using large language models,2026,TRANSPORT POLICY,0,10.1016/j.tranpol.2026.104308,Article,,WOS:001828281500001
"Yin, YY; Cao, HY; Zhang, CS; Jin, FX; Liu, X; Lin, J",A LLaMA-Based Efficient Fine-Tuning Method for Image Captioning Using Multi-Feature Dynamic Prompts,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16041857,Article,,WOS:001699822100001
"Nosheen, I; Ennis, C; Madden, MG",Enhancing Synthetic Data Realism for Autonomous Vehicles Using Segmentation-Guided ControlNet,2026,"MACHINE LEARNING AND PRINCIPLES AND PRACTICE OF KNOWLEDGE DISCOVERY IN DATABASES, ECML PKDD 2025, PT III",0,10.1007/978-3-032-19102-1_23,Proceedings Paper,,WOS:001782343600025
"Mousavi, SM; Alghisi, S; Riccardi, G",LLMs as Repositories of Factual Knowledge: Limitations and Solutions,2026,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,1,10.1109/TASLPRO.2026.3680709,Article,,WOS:001746815000004
"Li, RK; Yan, JX; Zhang, K; Chen, YJ; Liu, Q; Gao, M; Chen, EH",Enhancing Protein-Ligand Binding Affinity Prediction via Parameter-Efficient Fine-Tuning of Protein and Chemical Language Models,2026,"DATABASE SYSTEMS FOR ADVANCED APPLICATIONS, DASFAA 2025, PT II",0,10.1007/978-981-95-3830-0_10,Proceedings Paper,,WOS:001812515200010
"Xing, JZ; Zhao, J; Xu, C; Wang, MM; Dai, G; Liu, Y; Wang, JD; Li, XL",MA-FSAR: Multimodal Adaptation of CLIP for few-shot action recognition,2026,PATTERN RECOGNITION,11,10.1016/j.patcog.2025.111902,Article,,WOS:001513408300017
"Singh, A; Singh, PK; Tiwari, RK",An intelligent and parameter-efficient fine-tuning of protein language model for dephosphorylation site prediction,2026,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,1,10.1080/07391102.2026.2645103,Article,,WOS:001731573900001
"He, F; Fei, RX; Krull, JE; Yu, Y; Zhang, XY; Wang, XY; Cheng, H; Gao, MY; Su, L; Chen, YB; Li, JP; Jin, BC; Chang, YZ; Ma, AJ; Ma, Q; Xu, D",Harnessing the power of single-cell large language models with parameter-efficient fine-tuning using scPEFT,2026,NATURE MACHINE INTELLIGENCE,3,10.1038/s42256-025-01170-z,Article,,WOS:001651717100001
"Li, YJ; Lim, K; Baek, J; Jo, M",QCHFT: Quantum Cross-Hybrid Fine-Tuning for LLMs,2026,IEEE TRANSACTIONS ON QUANTUM ENGINEERING,0,10.1109/TQE.2026.3690560,Article,,WOS:001785962300001
"Dall'Asen, N; da Costa, VGT; Wang, YM; Sebe, N; Ricci, E",Diversified In-domain Synthesis with Efficient Fine-Tuning for Few-Shot Classification,2026,"IMAGE ANALYSIS AND PROCESSING - ICIAP 2025, PT 2",0,10.1007/978-3-032-10192-1_36,Proceedings Paper,,WOS:001753092700036
"Omeliyanenko, J; Hotho, A; Schlör, D",GE-PEFT: Gated Expandable Parameter-Efficient Fine-Tuning for Continual Learning,2026,MACHINE LEARNING,0,10.1007/s10994-026-07104-z,Article,,WOS:001812326600001
"Liao, XL; Li, BZ; Broyd, T; Han, SY; Tang, CY; Li, N",Integrating information flow-knowledge graphs and fine-tuning LLM for knowledge-guided process engineering in domain-specific task,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116852,Article,,WOS:001856527000001
"Li, YZ",Symphony-Bind: Prediction of Protein Binding Sitesfor 11 Representative Small Molecules and Ions via Fine-Tuning ProteinLanguage Models and Grouped Multi-Task Learning,2026,ACS OMEGA,0,10.1021/acsomega.6c02849,Article,,WOS:001849259300001
"Hao, ZQ; Fei, HM; Liu, C; Fu, X; Luo, B",Aligning large language models across the lifecycle: A survey on safety-usability trade-offs from pre-training to post-training,2026,NEURAL NETWORKS,0,10.1016/j.neunet.2026.108996,Article,,WOS:001754827500001
"Jeon, Y; Lee, S; Kim, W",EdgeV-SE: Self-Reflective Fine-Tuning Framework for Edge-Deployable Vision-Language Models,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16020818,Article,,WOS:001670111700001
"Liu, DL; Zhou, XP; Li, Y",Human-in-the-Loop: Integrating Virtual occupant behavior simulation and semantic Decision-Making for building energy efficiency,2026,ENERGY AND BUILDINGS,2,10.1016/j.enbuild.2026.117206,Article,,WOS:001704054100001
"Zhang, R; Liu, HK; Li, GG; Wang, ZY; Ye, ZL; Liu, Z; Jia, CR",Tibetan Sentiment Analysis Based on Cross-Language Sentence Vector Contrastive Distillation Learning,2026,KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS,0,10.3837/tiis.2026.06.001,Article,,WOS:001813211300001
"Zhang, JJ; Wang, SS",Text-Guided parameter-Efficient fine-Tuning: A decoupled framework applicable to pre-Trained vision models,2026,KNOWLEDGE-BASED SYSTEMS,2,10.1016/j.knosys.2025.115125,Article,,WOS:001643759200001
"Zhaksylyk, TM; Abdikenov, BB; Saidnassim, NM; Ayanbayev, BT; Imasheva, AS; Karibekov, TS",Assessing CNNs and LoRA-Fine-Tuned Vision-Language Models for Breast Cancer Histopathology Image Classification,2026,JOURNAL OF IMAGING,0,10.3390/jimaging12040168,Article,,WOS:001749794300001
"Lei, QF; Yang, ZY; Xu, QQ; Hua, C; Wen, PS; Huang, QM",TuckA: Hierarchical Compact Tensor Experts for Efficient Fine-Tuning,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 27",0,,Proceedings Paper,,WOS:001769346100066
"He, SY; Zhang, Y; Li, JX",Personalized Diabetes Treatment Support Using Large Language Models Fine-Tuned on Electronic Health Records: Development and Evaluation Study,2026,JMIR FORMATIVE RESEARCH,2,10.2196/71541,Article,,WOS:001694978100011
"Zhang, BB; Li, YQ; Li, M; Zhang, JX; Zhang, Q",High-Order Multimodal Multi-task Video Action Recognition,2026,"PATTERN RECOGNITION AND COMPUTER VISION, PRCV 2025, PT VII",0,10.1007/978-981-95-5676-2_18,Proceedings Paper,,WOS:001734991900018
"Zhang, RY; Zheng, ZX; Bao, WK",Practical Secure Inference Algorithm for a Fine-Tuned Large Language Model Based on Fully Homomorphic Encryption,2026,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,1,10.1109/TIFS.2025.3639994,Article,,WOS:001648473400003
"Zhang, RR; Gao, P",Learning Efficient Feature Adapters for Vision-Language Models,2026,"LARGE VISION-LANGUAGE MODELS: Pre-training, Prompting, and Applications",0,10.1007/978-3-031-94969-2_7,Article; Book Chapter,,WOS:001659764500008
"Liu, DL; Zhou, XP; Li, Y",Large language model-driven building energy model generation,2026,ENERGY AND BUILDINGS,1,10.1016/j.enbuild.2026.117255,Article,,WOS:001712896400001
"Silva, RSR; Lotfi, A; Ihianle, IK; Shahtahmassebi, G; Bird, JJ",Large Language Model Approaches to Educational Video Generation Using Manim,2026,"ADVANCES IN COMPUTATIONAL INTELLIGENCE SYSTEMS, UKCI 2025",0,10.1007/978-3-032-07938-1_26,Proceedings Paper,,WOS:001731002700026
"Cui, JM; Li, DM; Wang, XY; Yao, L; Li, YK; Qu, XL; Zhang, WB",Modality-aware instruction tuning of large language models for multimodal knowledge graph completion,2026,INFORMATION FUSION,0,10.1016/j.inffus.2026.104387,Article,,WOS:001759414100001
"Zheng, TY; Dai, LL",Large Language Model Enabled Multi-Task Physical Layer Network,2026,IEEE TRANSACTIONS ON COMMUNICATIONS,11,10.1109/TCOMM.2025.3626010,Article,,WOS:001655692600005
"Danish, S; Sadeghi-Niaraki, A; Khan, SU; Dang, LM; Tightiz, L; Moon, H","A comprehensive survey of Vision-Language Models: Pretrained models, fine-tuning, prompt engineering, adapters, and benchmark datasets",2026,INFORMATION FUSION,23,10.1016/j.inffus.2025.103623,Article,,WOS:001565088400002
"Wu, P; Su, X; Liu, YZ; Chao, DK; Gao, JF; Zhang, XJ; Lou, SW; Yang, CJ",LLM-BFFD: Fine-tuning pre-trained large language models for blast furnace fault diagnosis,2026,COMPUTERS & CHEMICAL ENGINEERING,1,10.1016/j.compchemeng.2026.109705,Article,,WOS:001778693100001
"Soboleva, V; Alanov, A; Kuznetsov, A; Sobolev, K",T-LoRA: Single Image Diffusion Model Customization Without Overfitting,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 11",2,,Proceedings Paper,,WOS:001768135900047
"Liu, G; Tang, XT; He, JL; Li, PF; Chen, ZL; Zhong, SJ",PeFoMed: Parameter efficient fine-tuning of multimodal large language models for medical CXR,2026,SCIENTIFIC REPORTS,1,10.1038/s41598-026-47871-2,Article,,WOS:001795902900001
"Crespi, FG",Engineering a Scalable Laboratory Infrastructure for Assembly Language Scaffolding: Design and Deployment of a Locally Optimized GenAI Assistant for the CODE-2 Educational Architecture,2026,COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,0,10.1002/cae.70196,Article,,WOS:001760405200001
"Shen, MF; Song, KQ; Wang, XD; Jia, W; Wang, T; Han, ZQ",A Domain-Adapted Pipeline for Structured Information Extraction from Police Incident Announcements on Social Media,2026,INFORMATION PROCESSING & MANAGEMENT,0,10.1016/j.ipm.2026.104788,Article,,WOS:001747448400001
"Lin, QY; Peng, LL; Wu, ZD; Fan, YD; Zhao, K; Zhang, PF",GSLoRa: Gradient spectral alignment for low-rank adaptation,2027,NEURAL NETWORKS,0,10.1016/j.neunet.2026.109436,Article,,WOS:001851066700001
"Zhang, LT; Meng, GH; Ren, XD; Wang, JP",HALoRA: Low-Rank Adaptation with Hierarchical Budget Allocation for Efficient Vision-Language Alignment,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 33",0,,Proceedings Paper,,WOS:001769391100077
"Ghosh, S; Craig, P; Roy, A; Shovon, MSI; Vemuri, VS; Allgair, J; Bahrami, H; Asadizanjani, N",AURA-PIE: An AI-enabled Understanding and Retrieval-Augmented Assistant for Physical Inspection of Electronics,2026,"METROLOGY, INSPECTION, AND PROCESS CONTROL XL, PT 1",0,10.1117/12.3090467,Proceedings Paper,,WOS:001773689800093
"Tang, PW; Hu, XL; Liu, Y; Ding, LZ; Zhang, DJ; Wu, X; Zhang, DB",Put the Space of LoRA Initialization to the Extreme to Preserve Pre-trained Knowledge,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 39",0,,Proceedings Paper,,WOS:001769447300064
"Li, N; Zhang, Y; Wang, J; Xu, D; Zhang, XJ",Qwen-Gender: A Chain-of-Thought Based Multi-task Gender Bias Mitigation System,2026,"NATURAL LANGUAGE PROCESSING AND CHINESE COMPUTING, NLPCC 2025, PT IV",0,10.1007/978-981-95-3352-7_41,Proceedings Paper,,WOS:001720981600041
"El-Enen, MAA; Ismail, SS; Nazmy, TM",Med-LLaMA3: Advancing Medical Question-Answering Through Parameter-Efficient Fine-Tuning of Large Language Models,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16126158,Article,,WOS:001801899200001
"Zhang, ZY; Feng, Q",A Dual-Side Synergistic LoRA Framework for Full-Chain Fine-Tuning of Qwen2.5-VL for Plant Disease Diagnosis,2026,PLANTS-BASEL,0,10.3390/plants15131932,Article,,WOS:001818527000001
"Huang, Y; Ma, TJ; Yang, KH; Zhang, ZL",FinSent-DistillQ: A distilled large language model with chain-of-thought fine-tuning for financial sentiment analysis,2026,JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,1,10.1007/s10844-025-01020-9,Article,,WOS:001655755000001
"Gorgulu, AB; Kamali, HO; Oz, Z; Mert, G; Kiziltepe, RS; Karakus, M; Basbrain, AM",Domain-Adaptive Sentiment and Topic Analysis Using LLMs in Low-Resource Language: A Case Study on Turkish Airport Reviews,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3699598,Article,,WOS:001792339800015
"Chiao, HT; Lin, WW; Tseng, SY; Hsieh, YC; Yang, CT",Echocardiography Report Translation and Inference Based on Parameter-Efficient Fine-Tuning of LLaMA Models,2026,DIAGNOSTICS,0,10.3390/diagnostics16081223,Article,,WOS:001750613600001
"Liu, Y; Yao, YJ; Pei, WY; Liu, MQ; Gao, H",An Enhanced ABC Algorithm with Hybrid Initialization and Stagnation-Guided Search for Parameter-Efficient Text Summarization,2026,MATHEMATICS,0,10.3390/math14071120,Article,,WOS:001738782200001
"Hossain, I; Banik, M; Al Farid, F; Uddin, J; Karim, HB","Advancing Large Language Models for Low-Resource Languages: A Systematic Review of Pretraining, Adaptation, and Ethical Challenges",2026,CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,0,10.32604/cmes.2026.075507,Review,,WOS:001823355000001
"Eker, H; Bayraktar, C",Automated Safety Precaution Generation in High-Risk Industries: A Parameter-Efficient Fine-Tuning Approach with Mistral-7B,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16125784,Article,,WOS:001801932400001
"Ayalew, AM; Hasan, M; Seppanen, T; Oussalah, M",Structured LLM-Generated Clinical Discharge Summaries for Nordic Healthcare Digitalization and Wireless Health Integration,2026,"DIGITAL HEALTH AND WIRELESS SOLUTIONS: INTEGRATING AI, LLMS AND MULTIMODAL HEALTH DATA FOR NEXT-GENERATION DECISION SUPPORT, NCDHWS 2026, PT II",0,10.1007/978-3-032-28819-6_38,Proceedings Paper,,WOS:001821126500038
"Pineda, M; Luna, D; Esquivel, M; Bours, J; Salazar, J; Flores-Araiza, D; Hinojosa, S",Beyond SWE-Bench: A Compiler-Assisted Pipeline for Multi-language Automated Program Repair,2026,"ADVANCES IN SOFT COMPUTING, MICAI 2025, PT II",0,10.1007/978-3-032-09044-7_9,Proceedings Paper,,WOS:001656842000009
