Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Gayary, JA; Sarma, SK; Sarma, HKD; Talukdar, K; Kashyap, K; Deka, V; Rahman, M",Context-Aware Hybrid Neural Models for Low-Resource Bodo Language Named Entity Recognition,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3699039,Article,,WOS:001785974100017
"Lin, N",A CNN-BiGRU-GNN Model for Sentiment Analysis of Complex English Texts,2026,JOURNAL OF ADVANCED COMPUTATIONAL INTELLIGENCE AND INTELLIGENT INFORMATICS,0,10.20965/jaciii.2026.p0144,Article,,WOS:001782100700013
"Andrew, JJ; Potier, J; Garcelon, N; Vincent, M; Burgun, A",From annotation to adaptation: extracting temporal relations in French clinical narratives,2026,BMC MEDICAL RESEARCH METHODOLOGY,0,10.1186/s12874-026-02867-4,Article,,WOS:001814006800001
"Zhang, XZ; Jiang, ZX; Wang, ZC",Retrieval Augmented Document-Level Information Extraction from Scientific Articles Using Large Language Models,2026,DATA INTELLIGENCE,0,10.3724/2096-7004.di.2025.0175,Article,,WOS:001755750000001
"Addo-Maclean, E; Ahriz, H; Hajar, MS",Privacy-Preserving Clinical Data De-Identification and Evaluation Framework Using Synthetic Data,2026,"ICT SYSTEMS SECURITY AND PRIVACY PROTECTION, SEC 2026",0,10.1007/978-3-032-27993-4_34,Proceedings Paper,,WOS:001832678400034
"Gregoriades, A; Herodotou, H; Pampaka, M; Christodoulou, E",Combining User and Venue Personality Proxies with Customers' Preferences and Opinions to Enhance Restaurant Recommendation Performance,2026,AI,0,10.3390/ai7010019,Article,,WOS:001669856200001
"Yuan, L; Cai, Y; Zhu, BS; Liu, ZH; Deng, ZK; Li, Q; Wang, T",Visual Knowledge-Enhanced LLaVA for Fine-Grained Multimodal Named Entity Recognition and Grounding,2026,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,1,10.1109/TASLPRO.2026.3651977,Article,,WOS:001673807600005
"Chen, J; Tian, JB; Zheng, T; Hui, YX; Li, Z",Qwen-AEC: Instruction-tuning large language models for high-performance building code analysis,2026,ADVANCED ENGINEERING INFORMATICS,3,10.1016/j.aei.2025.104268,Article,,WOS:001658914500001
"Feng, GY; Chen, HH",A fine-tuned end-to-end model based on adversarial training for entity recognition in cybersecurity,2026,KNOWLEDGE-BASED SYSTEMS,3,10.1016/j.knosys.2026.115351,Article,,WOS:001683139700001
"Hou, WH; He, K; Mao, R; Wang, JQ; Wang, XK; Feng, ML",Multi-granularity semantic extraction and multi-task fusion for Chinese medical entity normalization,2026,EXPERT SYSTEMS WITH APPLICATIONS,1,10.1016/j.eswa.2025.129088,Article,,WOS:001543474400008
"Li, H; Feng, YC",Optimized MS-SIDM: A Context-Aware Sensitive Information Detection Framework via LLM Reasoning and Non-Linear Risk Quantification,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3692490,Article,,WOS:001779891200003
"Zheng, JQ; Sun, L; He, XY; Cao, RX",High-quality data selection-driven instruction tuning for biomedical large language models,2026,JOURNAL OF BIOMEDICAL INFORMATICS,0,10.1016/j.jbi.2026.105049,Article,,WOS:001756060600001
"Anetta, K; Horák, A",Improving Machine Understanding of Czech Medical Text Using Self-supervised and Rule-Based Data Augmentation,2026,"MODELING DECISIONS FOR ARTIFICIAL INTELLIGENCE, MDAI 2025",0,10.1007/978-3-032-00891-6_25,Proceedings Paper,,WOS:001585667300025
"Fedorova, E; Ledyaeva, S; Stepanov, V",The ripple effect: How fake news shapes stock market behavior,2026,INTERNATIONAL REVIEW OF ECONOMICS & FINANCE,0,10.1016/j.iref.2026.105386,Article,,WOS:001779331600001
"Chen, QC; Sang, C; Zhang, R; Wang, B; Han, YX",NERLLM: Efficient integration of local NER models and large language models for named entity recognition,2027,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133821,Article,,WOS:001845187200001
"Branco, VV; Pivovarova, L; Lintulaakso, KEJ; Correia, LM; Baranovicová, L; Lahin, I; Dias, F; Filipe, D; Cardoso, P",RECODE-Relational Ecological COrpus for Data Extraction,2026,BIODIVERSITY DATA JOURNAL,0,10.3897/BDJ.14.e177365,Article; Data Paper,,WOS:001747643900001
"Onan, A; Nasution, AH; Egin, F",Curriculum guided contrastive learning for low resource cross lingual named entity recognition in Turkic and austronesian languages,2026,DISCOVER COMPUTING,0,10.1007/s10791-026-10329-0,Article,,WOS:001811457000003
"Sultangaziyeva, A; Sambetbayeva, M; Mukazhanov, N; Abdygalym, B; Serikbayeva, S",A multi-layer annotated corpus for information extraction in Russian clinical NLP,2026,FRONTIERS IN ARTIFICIAL INTELLIGENCE,0,10.3389/frai.2026.1766899,Article,,WOS:001739559500001
"Taberkhan, R; Tasbolatuly, N; Sambetbayeva, M; Tazhibayeva, S; Zhumay, N; Abdygalym, B; Kaldarova, M",A four-module neural architecture for the automatic extraction and classification of causal relations in text,2026,FRONTIERS IN ARTIFICIAL INTELLIGENCE,0,10.3389/frai.2026.1848216,Article,,WOS:001841333800001
"Yang, M; Wang, S; Yang, HX; Chen, N",Breaking the Speed-Accuracy Trade-Off: A Novel Embedding-Based Framework with Coarse Screening-Refined Verification for Zero-Shot Named Entity Recognition,2026,COMPUTERS,0,10.3390/computers15010036,Article,,WOS:001670152300001
"Psarra, E; Stefanidis, K",On the Applicability of LLMs and SLMs for Privacy-Preserving Named Entity Recognition in Financial Applications,2026,APPLIED SCIENCES-BASEL,1,10.3390/app16073332,Article,,WOS:001738487100001
"Nurchim; Muljono; Noersasongko, E; Fanani, AZ; Dewi, DA",A Few-Shot Semantic Meta-Learning Framework with CRF for Skill Entity Recognition in Open Innovation Ecosystems,2026,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,0,,Article,,WOS:001690453200001
"Telukdarie, A; Murulane, K; Maphisa, X",Unravelling the Green Hydrogen Value Chain: A Digital Sustainability Toolset Advancing Clean Energy and Decent Jobs,2026,SUSTAINABLE DEVELOPMENT,2,10.1002/sd.70332,Article,,WOS:001597792400001
"Mengistu, TM; Faisal, KM; Choi, W; Kim, T",Natural language processing at the crossroads: Integrating federated and reinforcement learning for emerging intelligent systems,2026,COMPUTER SCIENCE REVIEW,0,10.1016/j.cosrev.2026.101014,Article,,WOS:001795322800001
"Zhang, JQ; Li, DY; Liu, Y; Yu, JH; Song, YY; Zhang, L; Du, SY",Chunk-level dependency syntax guided pre-training for cross-domain named entity recognition,2027,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.133501,Article,,WOS:001819027600001
"Li, WP; Chi, JR; Wu, JQ; Zhang, X; Zhang, J; Zhai, WY; Liu, PY; Herr, CM; Stouffs, R","Associations among park features, physical activities, and sensory perceptions from online reviews: A domain-specific named entity recognition model",2026,ECOLOGICAL INFORMATICS,0,10.1016/j.ecoinf.2025.103548,Article,,WOS:001638530800001
"Nagy, AC",Comparative Evaluation of Rule-Based and Transformer-Based Text-Mining Methods for Detecting SGLT2 Inhibitor Mentions in Unstructured Clinical Free Text,2026,TECHNOLOGIES,0,10.3390/technologies14020122,Article,,WOS:001703611100001
"Patel, D; Lain, AD; Vijayaraghavan, A; Faghih-Mirzaei, N; Mweetwa, MN; Wang, MQ; Beck, T; Posma, JM",Microbial named entity recognition and normalisation for AI-assisted literature review and meta-analysis,2026,BIOINFORMATICS,0,10.1093/bioinformatics/btag418,Article,,WOS:001813461400001
"Grande, E; Muñoz, R; Gutiérrez, Y; Saquete, E",Span-Reference and Grounding Reliability in Generative Spanish Clinical Named Entity Recognition: A Validation Study,2026,ELECTRONICS,0,10.3390/electronics15163673,Article,,WOS:001858801700001
"Garampalli, S; Kumar, A; Bakshi, BR; Ramteke, M; Kodamana, H",A knowledge graph-embedded large language model to strategize battery recycling technology selection,2026,COMPUTERS & CHEMICAL ENGINEERING,0,10.1016/j.compchemeng.2026.109837,Article,,WOS:001851334900001
"Momtaz, P; Noaeen, M; Samsel, K; Seeman, N; Cribb, R; Ahmed, SI; Verma, A; Aleman, DM; Shakeri, Z",From patient voices to policy: Data analytics reveals patterns in Ontario's hospital feedback,2026,PLOS DIGITAL HEALTH,1,10.1371/journal.pdig.0000739,Article,,WOS:001710590000001
"Setu, DM; Islam, T; Rahman, MM; Dey, SK",Towards Enhancing Healthcare Data Privacy: Integrating BioClinicalBERT With Polyalphabetic Cipher for Entity Recognition and Anonymization,2026,ENGINEERING REPORTS,0,10.1002/eng2.70673,Article,,WOS:001725130200047
"Khatoon, S; Mir, J; Mahmood, A",Named Entity Recognition with Feature-Enhanced BiLSTM and CRF for Fine-Grained Aspect Identification in Large-Scale Textual Reviews,2026,MACHINE LEARNING AND KNOWLEDGE EXTRACTION,0,10.3390/make8040088,Article,,WOS:001749995900001
"Alhassan, A; Schlegel, V; Cabral, RC; Batista-Navarro, R; Han, SC; Poon, J; Nenadic, G",Recognition and linking of discontinuous named entities in healthcare: a comparative performance analysis,2026,FRONTIERS IN DIGITAL HEALTH,0,10.3389/fdgth.2026.1758921,Article,,WOS:001799747300001
"Yahyaoui, R; Dergaa, I; Nikiema, JN; Ceylan, HI; Bragazzi, NL; Hantous-Zannad, S; Rahmouni, HB",Transformer-Based Clinical Annotation of Lung Cancer Reports: A Benchmark and Fine-Tuning Study on a Novel Tunisian Corpus,2026,BIOENGINEERING-BASEL,0,10.3390/bioengineering13070724,Article,,WOS:001832328900001
"Tordjman, M; Yuce, M; Liu, ZL; Meribout, A; Bolger, I; Geahchan, A; Restrepo, F; Joshi, H; Lee, HC; Deyer, T; Fayad, Z; Lewis, S; Petralia, G; Mei, XY; Taouli, B",ONCO-RADS-guided Large Language Models for Extraction and Classification of Incidental Findings on Whole-Body Imaging Reports,2026,RADIOLOGY-IMAGING CANCER,0,10.1148/rycan.250484,Article,,WOS:001768387300006
"Dong, CM; Delange, B; Poiron, A; El Azzouzi, M; François, C; Bouzillé, G; Cuggia, M; Cabon, S",A Sentence Classification-Based Medical Status Extraction Pipeline for Electronic Health Records: Institutional Case Study,2026,JMIR MEDICAL INFORMATICS,0,10.2196/77409,Article,,WOS:001729049000001
"Guellil, I; Andres, S; Anand, A; Guthrie, B; Rahman, F; Hasan, A; Zhang, HY; Wu, HH; Alex, B","Geriatric syndromes extraction from discharge summaries: a new dataset, annotation scheme and initial findings",2026,FRONTIERS IN DIGITAL HEALTH,0,10.3389/fdgth.2026.1591050,Article,,WOS:001830569700001
"Breigenzer, PJ; Fraver, S; Gallagher, MR; Kenefic, LS; Lane, ED; Neely, JM; Wason, JW",Forest cover buffers microclimate and increases fuel moisture in northern conifer forests: a terrestrial laser scanning approach,2026,FIRE ECOLOGY,0,10.1186/s42408-026-00480-w,Article,,WOS:001785999600001
"Liu, RH; Cui, W; Liang, XJ; Gui, WH",DDiNER: Domain Dictionary-Guided Chinese Named Entity Recognition for Complex Industrial Contexts,2026,ENGINEERING INFORMATION TECHNOLOGY & ELECTRONIC ENGINEERING,0,10.1631/ENG.ITEE.2025.0047,Article,,WOS:001723123100005
"Aitim, A",LLM-Assisted Weak Supervision for Low-Resource Kazakh Sequence Labeling: Synthetic Annotation and CRF-Refined NER/POS Models,2026,APPLIED SCIENCES-BASEL,2,10.3390/app16083632,Article,,WOS:001749343700001
"Liu, BC; Jiang, ZY; Qian, X; Tao, MY; Gao, S; Li, XH",Dynamic lexicon integration and update in BERT for enhanced named entity recognition in Chinese legal contracts,2026,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,0,10.1007/s13042-025-02961-x,Article,,WOS:001693284100029
"Postiglione, M; Vignali, A; Sperlí, G; Secondulfo, GM; Moscato, V",Palauner: policy-based active learning to augment named entity recognition datasets,2026,DATA MINING AND KNOWLEDGE DISCOVERY,0,10.1007/s10618-026-01239-2,Article,,WOS:001821940400001
"Wang, Y; Zhang, DY; Abul Bashar, M; Chandramohan, M; Nayak, R",LETNER: Label-EfficienT named entity recognition for cyber threat intelligence,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2026.132470,Article,,WOS:001758590200001
"Shi, XN; Fei, ZX; Nkhata, A; Chen, LY; Chen, ZM; Chen, H",Optimization and comparison research on adaptive modularization BERT-SPAN model for named entity recognition of SARS-CoV-2 virus proteins,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-44317-7,Article,,WOS:001756674200022
"Hussein, A; Singh, A; Jabbar, MA; Vaghela, CR; Narmadha, T; Parhi, M; Mayan, JA; Mishra, PK; Wasson, V",ECHANT: An efficient context hierarchical attention network for named entity recognition,2026,INTERNATIONAL JOURNAL OF DATA SCIENCE AND ANALYTICS,0,10.1007/s41060-026-01083-z,Article,,WOS:001714983500006
"Liu, XZ; Lin, WQ; Ding, ZY",CyberNER-LLM: Cyber Threat Intelligence Named Entity Recognition With Large Language Model,2026,"INFORMATION AND COMMUNICATIONS SECURITY, ICICS 2025, PT II",3,10.1007/978-981-95-3543-9_28,Proceedings Paper,,WOS:001688853900028
"Rafiq, Z; Wasim, M; Shaikh, FS; Aldhafferi, N; Alqahtani, A",Urdu-NERD: Urdu named entity recognition with BiGRU-based deep learning architecture,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.3678,Article,,WOS:001739124900001
"Chen, YL; Zhang, HP; Yan, RH; Zhu, JH; Hamdulla, A",LiteNER: A novel lightweight method for long text named entity recognition,2027,INFORMATION PROCESSING & MANAGEMENT,0,10.1016/j.ipm.2026.104981,Article,,WOS:001818781600001
"Barakhnin, V; Mussabayev, R; Mengliev, D; Krassovitskiy, A; Toleu, A; Lyutaev, D; Akhmetov, I; Ibragimov, B",Cross-Lingual Transfer of Named Entity Markup with Large Language Models,2026,INFORMATICS-BASEL,0,10.3390/informatics13050070,Article,,WOS:001774720000001
"Mu, WX; Zhao, D; Meng, JA; Chen, P; Sun, SC; Yang, YM; Wang, J; Lin, HF",Data Augmentation for Few-Shot Biomedical NER Using ChatGPT,2026,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,10.1016/j.artmed.2025.103314,Article,,WOS:001635251300001
"Ahmad, N; Zhang, CS; Sehar, U",Mitigating Adversarial Obfuscation in Named Entity Recognition with Robust SecureBERT Finetuning,2026,CMC-COMPUTERS MATERIALS & CONTINUA,4,10.32604/cmc.2025.073029,Article,,WOS:001696166900001
"Wu, TY; Luo, MX; Shen, XY; Liang, SX; Wu, XY; Cao, WJ",LLM-Based Structured Information Extraction for Urinary Incontinence from Multi-modal Clinical Data,2026,"INTELLIGENT ROBOTICS AND APPLICATIONS, ICIRA 2025, PT II",0,10.1007/978-981-95-2098-5_19,Proceedings Paper,,WOS:001658787500019
"Naik, V; Rajeswari, K","A modular transformer-based pipeline for named entity recognition, coreference resolution, and sentiment analysis in legal judgment documents",2026,ARTIFICIAL INTELLIGENCE AND LAW,0,10.1007/s10506-026-09539-0,Article; Early Access,,WOS:001863486700001
"Yang, ZK; Bo, XY; Yang, JH; Yang, DB; Zhou, XF",Multi-feature fusion attention network for Chinese named entity recognition in Bucket Wheel Stacker-Reclaimer maintenance fault records,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0,10.1016/j.engappai.2026.114286,Article,,WOS:001702556800001
"Shinohara, E; Kawazoe, Y",Efficient medical NER with limited data: Enhancing LLM performance through annotation guidelines,2026,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,5,10.1016/j.ijmedinf.2025.106230,Article,,WOS:001650165500001
"Yang, JH; Xiao, FF",Global-Attn-GateNER: unified entity recognition based on global attention and dynamic gated fusion,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.4046,Article,,WOS:001838589900001
"Lien-Talks, A",Evaluating Natural Language Processing and Named Entity Recognition for Bioarchaeological Data Reuse,2026,HERITAGE,1,10.3390/heritage9010035,Article,,WOS:001670524100001
"Yazdani, A; Stepanov, I; Teodoro, D",GLiNER-BioMed: a suite of efficient models for open biomedical named entity recognition,2026,BIOINFORMATICS,0,10.1093/bioinformatics/btag322,Article,,WOS:001801046900001
"Nesic, MI; Petalinkar, S; Kitanovic, O; Stankovic, R; Utvic, M",CNN-based named entity linking: Serbian use case,2026,POZNAN STUDIES IN CONTEMPORARY LINGUISTICS,0,10.1515/psicl-2025-0064,Article,,WOS:001771784800001
"Alruwaili, W; Altwaijry, N; Al-Turaiki, I",AraCoNER: Arabic Complex NER with Gold and Silver Labels,2026,ELECTRONICS,0,10.3390/electronics15040750,Article,,WOS:001700066100001
"Saha, S; Mandal, S",Enhancing Library Entity Classification through Machine Learning and Named Entity Recognition,2026,DESIDOC JOURNAL OF LIBRARY & INFORMATION TECHNOLOGY,0,10.14429/djlit.20328,Article,,WOS:001723070200010
"Mandhaoui, H; Jbara, O; Ali, AAMA; Mars, A; Zrigui, M","Advancing Arabic Named Entity Recognition in Invoices with YOLOv11, BERT, Active Learning, and LLM Integration",2026,"RECENT CHALLENGES IN INTELLIGENT INFORMATION AND DATABASE SYSTEMS, ACIIDS 2026, PT I",1,10.1007/978-981-92-0068-9_30,Proceedings Paper,,WOS:001814296600030
"Banda, SK; Shareef, MR; Bavirthi, SS; Ahmed, MA",Automatic Generation of Executive Summaries for Online Meetings Using NLP: A Review,2026,"SMART TRENDS IN COMPUTING AND COMMUNICATIONS, SMARTCOM 2025, VOL 5",0,10.1007/978-981-96-7508-1_11,Proceedings Paper,,WOS:001697189000011
"Zhang, YM; Gao, HS",Construction of Bridge Maintenance Knowledge Graph Based on Deep Learning,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16041985,Article,,WOS:001699857500001
"Yildiz, M; Rukanci, F",AI-driven transformation of audio archives: from speech recognition to NLP-based summarization and metadata generation,2026,ARCHIVES AND RECORDS-THE JOURNAL OF THE ARCHIVES AND RECORDS ASSOCIATION,0,10.1080/23257962.2025.2560908,Article,,WOS:001631870500001
"de Almeida, SS; Fontes, RS; Colaço , M Jr; Silva, GJPC; Guimaraes, A; Valentim, RAD; dos Santos, JPQ; Oliveira, AC; Oliveira, HG; Machado, GM; De Morais, AHF; Cortez, LR; Alves, LCF",SUS audit aided by natural language processing: A comparative evaluation of BERT models in the analysis of health news,2026,ARRAY,0,10.1016/j.array.2026.100726,Article,,WOS:001727228100001
"Kulkarni, PD; Deshmukh, V; Rane, KP",Information Extraction with the Optimized Selective Kernel-Based Deep Learning from the Unstructured Invoice,2026,NEW GENERATION COMPUTING,0,10.1007/s00354-025-00311-7,Article,,WOS:001654998600001
"Bajpai, A; Yadav, S; Nagwani, NK",When finance meets artificial intelligence: transforming financial text named entity recognition with the incorporation of hybrid embeddings,2026,SOUTH ASIAN JOURNAL OF BUSINESS STUDIES,1,10.1108/SAJBS-01-2025-0035,Article,,WOS:001773527200001
"Huang, SQ; Zhu, JQ; Ma, T; Tong, Z; Fan, YL; Huang, XM",A Novel Method for Diagnosing Asphalt Pavement Distress Causes Based on Knowledge Graph and Case-Based Reasoning,2026,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0,10.1109/TITS.2026.3679611,Article,,WOS:001737610700001
"Shiraishi, E; de Camargo, RY; Silva, HLP; Prati, RC",Information Retrieval and In-Context Learning for Low-Resource Named Entity Recognition,2026,"INTELLIGENT SYSTEMS, BRACIS 2025, PT II",1,10.1007/978-3-032-15984-7_10,Proceedings Paper,,WOS:001734364500010
"Yang, Z; Lu, M; Huang, ST",Intent classification for university administrative services using a bidirectional recurrent neural network modified by a developed Kepler optimization algorithm,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-35504-7,Article,,WOS:001691499100004
"Du, P; Gao, XY; Xiang, Y",KG-APC: Knowledge Graph-Guided Adaptive Prototype Correction for Few-Shot Entity Recognition in Industrial Maintenance Information Systems,2026,ELECTRONICS,0,10.3390/electronics15153275,Article,,WOS:001846725800001
"Dinh, D; Duong, H; Nguyen, T",Large Language Model-Driven Approach for Automated Competency Knowledge Graph Construction in IT Domain,2026,"ADVANCES IN COMPUTATIONAL COLLECTIVE INTELLIGENCE, ICCCI 2025, PT II",0,10.1007/978-3-032-10209-6_13,Proceedings Paper,,WOS:001723786600013
"Qiu, YZ; Zhang, B; Zhu, HH; Min, CR; Liu, HF; Zhang, TX; Yang, L; Lin, HF",Dynamic Knowledge-Aware LLM for Adverse Drug Reaction Entity Recognition,2026,"BIOINFORMATICS RESEARCH AND APPLICATIONS, ISBRA 2025, PT II",1,10.1007/978-981-95-0695-8_28,Proceedings Paper,,WOS:001564575200028
"Rodrigues, GD; de Menek, GL; Lourenço, DD; Kremer, FS",Searching disease-related genes with Mapping of Biological Entities from Literature (MaBEL),2026,COMPUTATIONAL BIOLOGY AND CHEMISTRY,0,10.1016/j.compbiolchem.2026.108958,Article,,WOS:001698958100001
"Fuadi, M; Wibawa, AD; Sumpeno, S",Efficient Transformer Models via Language-Aware Frequency-Based Vocabulary Pruning,2026,IEEE ACCESS,1,10.1109/ACCESS.2026.3679735,Article,,WOS:001736020500034
"Wang, Y; Zhou, QR; Chen, QW",Chinese named entity recognition based on multi-features and cross rotary attention free transformer,2026,COMPUTERS & ELECTRICAL ENGINEERING,0,10.1016/j.compeleceng.2026.111417,Article,,WOS:001841418600001
"Amalia, A; Siregar, B; Imam, K",Leveraging computer vision and natural language processing for efficient metadata extraction in digitized books,2026,INTERNATIONAL JOURNAL OF PERVASIVE COMPUTING AND COMMUNICATIONS,0,10.1108/IJPCC-02-2025-0077,Article; Early Access,,WOS:001856221400001
"Kim, M; Jeong, E; Park, J; D'Souza, A; Tsai, MS; Yan, CL; Ivanov, I; Chazin, WJ; Kim, HS; Schärer, OD",The interaction of XPG with TFIIH through p62 and XPD is required for the completion of nucleotide excision repair,2026,NUCLEIC ACIDS RESEARCH,3,10.1093/nar/gkag078,Article,,WOS:001680163600001
"Wu, XJ; Liu, LF; Cheng, L",MGCAF: a multi-granularity cross-modal alignment framework for grounded multimodal named entity recognition,2026,JOURNAL OF SUPERCOMPUTING,0,10.1007/s11227-026-08473-x,Article,,WOS:001735145600001
"Incidelen, M; Aydogan, M",A workflow-oriented and risk-aware system for Turkish legal named entity recognition: integrating transformer-based models with legal knowledge graphs,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-00915-z,Article,,WOS:001844223700001
"Yang, ZW; He, Q; Zhang, J",Construction and application of knowledge graph for seed quality standard documents,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-37084-y,Article,,WOS:001691110600006
"Tang, P; Lei, M; Song, CH; Niu, BN",Word Pair Information is Important for Nested Named Entity Recognition,2026,"WEB AND BIG DATA, APWEB-WAIM 2025, PT IV",0,10.1007/978-981-95-5722-6_7,Proceedings Paper,,WOS:001735371400007
"Azzam, R; Musamih, A; Gebreab, S; Salah, K; Omar, M",Agentic LLM for anonymizing healthcare data with contextual awareness,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116034,Article,,WOS:001753044200001
"Liu, ZY; Wang, Q; Li, JS",Uncertainty-Aware Surgery Duration Prediction via Multi-Operation Modeling and Medical Named Entity Recognition,2026,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,0,10.1109/TASE.2026.3690645,Article,,WOS:001770692200011
"Arslan, M; Munawar, S; Cruz, C",Business-RAG: Advancing Enterprise Information Extraction with Llama and DeepSeek,2026,"SMART BUSINESS TECHNOLOGIES, ICSBT 2024",0,10.1007/978-3-032-06075-4_2,Proceedings Paper,,WOS:001666713000002
"Hernandez-Mata, S; Martínez-Luna, GL; Muñiz-Merino, M; Guzmán-Arenas, A; Porcayo-López, MN; Escamilla-Ambrosio, PJ",Automating Phytosanitary Intelligence: The FREM System,2026,PROGRAMMING AND COMPUTER SOFTWARE,0,10.1134/S0361768826700180,Article,,WOS:001800897400004
"Hong, JH; Yong, CH; Heng, HL; Yao, XS; Li, ZM; Sun, YC; Wang, PL; Xiao, R; Wang, LC; Chen, JF; Guan, PY; Chu, PL; Hagihara, T; Ng, SR; Jusakul, A; Kongpetch, S; Nargund, AM; Chu, WC; Ng, CSY; Sugiura, M; Kwek, XY; Pham, NA; Lin, ZH; Ng, CCY; Lim, AH; Lee, JY; Chan, JY; Lim, KS; Liu, W; Teh, B; Iqbal, J; Klanrit, P; Loilome, W; Tai, DWM; Brugarolas, J; Li, S; Sobota, RM; Tan, PT; Jha, S; Tan, J; Teh, B",Uncovering BAP1 deubiquitination landscape enhances mechanism elucidation and therapeutic precision for BAP1-deficient pancancers,2026,SCIENCE TRANSLATIONAL MEDICINE,1,10.1126/scitranslmed.adr6668,Article,,WOS:001730823200001
"Chauhan, A; Kumar, P",Multi-task learning for unified aspect identification in text reviews,2026,EXPERT SYSTEMS WITH APPLICATIONS,2,10.1016/j.eswa.2025.128855,Review,,WOS:001527194700008
"Xiong, WQ; Zheng, YC; Meng, WZ; Liu, B; Wang, DX; Zheng, J",LinkUIE: Entity Linking Adapter for Universal Information Extraction,2026,"ALGORITHMS AND ARCHITECTURES FOR PARALLEL PROCESSING, ICA3PP 2025, PT V",0,10.1007/978-981-95-8414-7_26,Proceedings Paper,,WOS:001763398100026
"Li, Z; Li, R; Yang, M; Huang, YC; Yang, JY; Zhu, Q; Shao, YQ; Zhao, WQ; Fu, HY; Xiao, YX; Li, CY; Jiao, HP; Fang, D; Yang, B; Lu, Y; Xu, J; Li, L; Huang, J; Chen, FX; Zhang, L; Hu, JC; Lu, HS",Integrator subunit INTS12 links ribotoxic stress to transcription-coupled nucleotide excision repair,2026,NATURE STRUCTURAL & MOLECULAR BIOLOGY,1,10.1038/s41594-026-01766-y,Article,,WOS:001701660800001
"Xu, Q; Zhao, ZH; Liu, WW; Fang, Y; Tang, WJ; Zhou, Y; Zhu, K; Xiang, H; Luo, Y",A Character-level Convolutional Recurrent Interaction Network for joint traditional Chinese medicine clinical named entity recognition and relation extraction,2026,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,10.1016/j.artmed.2026.103372,Article,,WOS:001695281800001
"Naskar, S; Mahajan, N; Sriraman, N; Sarkar, A; Sarkar, K","Facilitation of STK19 in transcription coupled nuclear excision repair (TC-NER): Mechanisms, interactions, and genome stability",2026,HUMAN GENE,0,10.1016/j.humgen.2026.201537,Article,,WOS:001689709000001
"Kumari, V; Gupta, S; Furniturewala, S; Sharma, Y",End-to-end knowledge graph-based question answering system for complex queries,2026,INTELLIGENT DATA ANALYSIS,0,10.1177/1088467X261444133,Article; Early Access,,WOS:001757530500001
"Montes-Torres, J; Moreno-Barea, FJ; Franco, L; Ribelles, N; Alba, E; Jerez, JM",Oncology data extraction with large language models from real-world breast cancer electronic health records in Spanish,2026,MACHINE LEARNING WITH APPLICATIONS,1,10.1016/j.mlwa.2026.100837,Article,,WOS:001662851000001
"Gado, M; El-Nahass, MN; Belal, F; El-Desoky, HS",An innovative voltammetric sensor founded on 3D Sr-organic framework for the first electro-detection of the anticancer neratinib in its formulations and human plasma,2026,MICROCHEMICAL JOURNAL,0,10.1016/j.microc.2026.118817,Article,,WOS:001820257200001
"Chen, LJ; Ying, JHK; He, SC; Chen, XZ",Multi-causal event extraction with domain-aware modular architecture for economic and strategic decision support,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,1,10.1016/j.engappai.2026.115395,Article,,WOS:001801409400001
"Hamilton-Palicki, S; Bravo, I; Claessen, C",Don't Look up: Evaluating the Tradeoff Between Performance and Sustainability of Text Classification Using Open LLMs,2026,SOCIAL SCIENCE COMPUTER REVIEW,0,10.1177/08944393261473230,Article; Early Access,,WOS:001865456100001
