Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Liu, XY; Garg, M; Jeon, E; Jia, HL; Crowson, CS; Sauver, JS; Pagali, SR; Sohn, S",Sequential multi-site fine-tuning for incremental deployment of large language models for mobility functional status extraction,2026,JAMIA OPEN,0,10.1093/jamiaopen/ooag139,Article,,WOS:001824669700001
"Chen, Y; Li, J; Hu, JP; Hu, ZZ; Hong, RC",CLAIP-Emo: Parameter-Efficient Adaptation of Language-Supervised Models for In-the-Wild Audiovisual Emotion Recognition,2026,IEEE SIGNAL PROCESSING LETTERS,0,10.1109/LSP.2026.3713124,Article,,WOS:001830587800006
"Gu, JM; Zheng, YH; Liu, YZ; Liu, CM; Gong, S; Luo, LY",Semantic priors and virtual outlier synthesis enable parameter-efficient open-world object detection,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-51018-8,Article,,WOS:001819160500004
"Pan, SL",Domain-Adaptive Self-Supervised Contrastive Hashing for Scalable Chest Radiograph Retrieval,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3713435,Article,,WOS:001837828200040
"Xue, H; Zhu, H; Ran, ZD; Tang, XL; Qi, GQ; Zhu, ZQ; Kuok, SC; Leung, H",Feature Fusion and Enhancement for Lightweight Visible-Thermal Infrared Tracking via Multiple Adapters,2026,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,11,10.1109/TCSVT.2025.3595632,Article,,WOS:001676219100001
"Xu, PF; Yan, F",RSSR: Efficient knowledge transfer and deep spatial modeling for remote sensing visual question answering,2026,COMPUTER VISION AND IMAGE UNDERSTANDING,0,10.1016/j.cviu.2026.104753,Article,,WOS:001740814500001
"Konar, C; Das, D; Subitha, D; Kavitha, JC; Singh, S",Edge-optimized threat detection with Florence v2 for autonomous surveillance in resource-constrained environments,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.3579,Article,,WOS:001739439700001
"Guo, T; Chen, FS; Lei, CF; Wei, CL; Chu, CW",KnowRhet: A Framework for Joint Analysis of Rhetoric and Sentiment in Classical Vernacular Chinese Fiction,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3685650,Article,,WOS:001754887400016
"Ma, JH; Zhou, YZ; Su, L; Yang, HR; He, LH",A domain-specific language model for engineering-scale geological reasoning and mineral exploration in the Qin-Hang belt,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,1,10.1016/j.engappai.2025.113651,Article,,WOS:001665317200001
"He, XQ; Zhong, XH; Wang, JR; Zhen, KX; Wu, JZ; Tian, BY; Chen, LB; Yan, HL; Lyu, GR","Cleft lip and palate-generative pre-trained transformer: A parameter-efficient, domain-specific language model for cleft lip and palate clinical applications",2026,DIGITAL HEALTH,1,10.1177/20552076261416336,Article,,WOS:001672952800001
"Radman, A; Laaksonen, J",Enhancing Audio-Visual Learning: Cross-Modal Adaptation of Vision Transformers,2026,"COMPUTER VISION, IMAGING AND COMPUTER GRAPHICS THEORY AND APPLICATIONS, VISIGRAPP 2024",0,10.1007/978-3-032-07623-6_18,Proceedings Paper,,WOS:001746382900018
"Zhou, JX; Li, ZH; Yu, YQ; Zhou, YH; Guo, RH; Li, GY; Mao, YX; Han, MF; Chang, XJ; Wang, M",Mettle: Meta-Token Learning for Memory-Efficient Audio-Visual Adaptation,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,4,10.1109/TPAMI.2025.3642821,Article,,WOS:001708169500043
"Lee, J; Lee, H; Yang, J; Kim, C; Yi, J; Hwangbo, S; Lee, H; Chun, M; Jeong, E; Kim, S",CHIMERA: Controllable High-quality Image-Mask Extraction for Reliable Diffusion-Based Anomaly Synthesis,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 7",0,,Proceedings Paper,,WOS:001767397700099
"Xiang, ZL; Zhou, CH; Xue, Y",VGen-adapter: A vision generalization adapter for stable diffusion 3,2026,NEUROCOMPUTING,1,10.1016/j.neucom.2025.131948,Article,,WOS:001610502300003
"Li, XM; Bian, WX; Yang, BY; Li, YG; Wang, SQ; Qin, N; Ye, SL; Bao, ZY; Sun, HM",Soybean Leaf Disease Recognition Methods Based on Hyperparameter Transfer and Progressive Fine-Tuning of Large Models,2026,AGRONOMY-BASEL,2,10.3390/agronomy16020218,Article,,WOS:001669999800001
"Ros-Sánchez, E; Domínguez, C; Heras, J; Oliver-Gutiérrez, D; Royo, D; Espax, AB; Zapata, MA",Parameter efficient vs full fine-tuning for building children's myopia prediction models,2026,SYSTEMS AND SOFT COMPUTING,0,10.1016/j.sasc.2026.200452,Article,,WOS:001681608100001
"Shi, YQ; Yang, RP; Yin, CS; Lu, YW; Huang, B; Tao, Y; Zhong, YH",Two-Stage Fine-Tuning of Large Vision-Language Models with Hierarchical Prompting for Few-Shot Object Detection in Remote Sensing Images,2026,REMOTE SENSING,5,10.3390/rs18020266,Article,,WOS:001671469500001
"Qiu, YC; Yanai, K",DST-Mamba: Spatial-Temporal Adapter with Boundary-Aware Mamba for Video Temporal Action Detection,2026,BIG DATA AND COGNITIVE COMPUTING,0,10.3390/bdcc10070231,Article,,WOS:001832267800001
"Efendioglu, S; Pehlivan, H",From Chat to Academia: Calibrating Formality in Low-Resource Languages,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3652343,Article,,WOS:001663386200034
"Mao, YL; Zhao, WH; Chen, LP",Parameter-Efficient Domain Adaptation and Lightweight Decoding for Agricultural Monocular Depth Estimation,2026,AGRONOMY-BASEL,0,10.3390/agronomy16100972,Article,,WOS:001776003600001
"Lu, YX; Wang, HY; Ning, QH; Liu, ZY; Zang, YZ; Liao, Z; Yan, ZQ",In-Orbit MapAnything: An Enhanced Feed-Forward Metric Framework for 3D Reconstruction of Non-Cooperative Space Targets Under Complex Lighting,2026,SENSORS,2,10.3390/s26072026,Article,,WOS:001738903300001
"Li, CH; Jha, N",COMFORT: A Continual Fine-Tuning Framework for Foundation Models Targeted at Consumer Healthcare,2026,ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,0,10.1145/3797955,Article,,WOS:001854717900001
"Gull, S; Kim, J",Adapter-Based Vision Transformer for Cross Domain Few-Shot Classification Using Prototypical Networks,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16083994,Article,,WOS:001749351800001
"Liang, YC; Yang, WH; Huo, JN; Diao, YQ; Zhou, SQ; Xu, YW; Fang, HH; Chi, W",SAM-FGF: SAM fine grained fine-tuning for ophthalmic image segmentation,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-00633-6,Article,,WOS:001815074900002
"Park, CK; Bae, SH; Park, HW; Oh, NS; Kim, YJ; Kim, YW; Cho, TJ; Li, Y; Chai, JM; Zhao, JC; Cho, HT; Jung, JH; Park, J; Kim, TG; Kim, JK",Development of Large Language Model Specialized into Microbiome Datasets: an Application of Self-Evaluation and Scoring Comparison with Conventional Natural Language Processing Markers,2026,JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY,1,10.4014/jmb.2511.11050,Article,,WOS:001682164000003
"Li, DJ; Liu, Z; Li, CF; Gao, WD; Zhao, JJ; Zhang, FY; Liang, Y",LSSM-SAM: A Medical Segmentation Method Based on State Space and Adaptive Volume Feature Extraction,2026,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,0,10.1002/ima.70414,Article,,WOS:001814352800001
"Zeng, JY; Xu, JH; Jia, XD; Deng, B; Zhai, YK; Qin, CB; Coscia, P; Genovese, A; Tian, XL",DLGCNet: Multimodal remote sensing semantic segmentation via dual diagonal low-rank adaptation and graph convolutional feature fusion,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.116299,Article,,WOS:001783644300001
"Lira, OG; Marroquin, A; To, MA",ModernBERT-Driven Multi-class Intrusion Detection with Long-Context Network Log Modeling,2026,"ADVANCED INFORMATION NETWORKING AND APPLICATIONS, AINA-2026, VOL 8",0,10.1007/978-3-032-23347-9_7,Proceedings Paper,,WOS:001814536500007
"Banerjee, A; Singh, BK; Kumar, V; Banik, D",Research challenges and future directions in transformer-based neural machine translation,2026,EXPERT SYSTEMS WITH APPLICATIONS,0,10.1016/j.eswa.2025.131062,Review,,WOS:001676065900001
"Zhang, XM; Zhu, CD; Huang, JM",Few-Shot Multimodal Sensor Fusion Framework for Adaptive Sports Action Recognition in Inclusive Physical Education,2026,INTERNATIONAL JOURNAL OF HUMANOID ROBOTICS,0,10.1142/S0219843626400104,Article; Early Access,,WOS:001729210900001
"Mitra, A; Mondal, S; Bhattacharya, A; Paul, J; Sil, J","Mask-guided rationales meet LLMs: Hybrid encoder-LLM question answering framework for grounded, faithfulness-regularized explainable hate speech detection",2026,APPLIED SOFT COMPUTING,0,10.1016/j.asoc.2026.115373,Article,,WOS:001769061600001
"Alkudah, NM; Idris, NB; Abushariah, MAM; Sabri, AQM; Alkhalili, M",FakeNews-TransAug: an enhanced AraBERT-Based deep learning model with data augmentation for addressing class imbalance in Arabic fake news detection,2026,PEERJ COMPUTER SCIENCE,0,10.7717/peerj-cs.3654,Article,,WOS:001707861700001
"Steiner, A",A Novel Machine Learning Model for Non-Invasive EEG-Based Inner-Speech Translation in ALS,2026,"2026 14TH INTERNATIONAL CONFERENCE ON BRAIN-COMPUTER INTERFACE, BCI",0,10.1109/BCI69045.2026.11435085,Proceedings Paper,,WOS:001789399400046
"Liu, JY; Liu, H; Tong, S; Guo, RY; Wang, WQ",StART: A pre-trained style-aware adaptive routing Transformer for limited-data and general-purpose image style transfer,2026,COMPUTER VISION AND IMAGE UNDERSTANDING,0,10.1016/j.cviu.2026.104829,Article,,WOS:001796426400002
"Zhang, RY; Zheng, ZX; Bao, WK",Practical Secure Inference Algorithm for a Fine-Tuned Large Language Model Based on Fully Homomorphic Encryption,2026,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,1,10.1109/TIFS.2025.3639994,Article,,WOS:001648473400003
"Hao, JN; Sun, XZ; Fan, FZ; Li, YX; Chen, JQ; Fu, X; Wang, Y",Event Prediction Large Language Model: Prediction Framework for Highway Abnormal Events Based on Large Language Models,2026,TRANSPORTATION RESEARCH RECORD,0,10.1177/03611981261433867,Article; Early Access,,WOS:001767863400001
"Yashchenko, DS; Romanov, AY; Ziazetdinov, AA; Telpukhov, DV; Solovyev, RA",Generation of Synthesizable Verilog Code From Natural Language Specifications,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3651684,Article,,WOS:001662967700008
"Yuan, KQ; Lan, HT; Gao, Y; Wang, K",Interpretable Multimodal Framework for Human-Centered Street Assessment: Integrating Visual-Language Models for Perceptual Urban Diagnostics,2026,LAND,1,10.3390/land15030449,Article,,WOS:001726399400001
"Nisa, SU; Iltaf, N; Latif, R; Zia, U; Jamail, NSM",Hierarchical Visual Adaptation and Textual Inversion for Enhanced Remote Sensing Image-Text Retrieval,2026,ENGINEERING SCIENCE AND TECHNOLOGY-AN INTERNATIONAL JOURNAL-JESTECH,0,10.1016/j.jestch.2026.102482,Article,,WOS:001836557600001
"Li, TB; Su, YT; Song, D; Li, WH; Wang, LJ; Wei, ZQ; Liu, AA",Physics-Constrained Adapter Tuning of Meteorological Foundation Models for Global SST Forecasting,2026,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0,10.1109/TGRS.2026.3676064,Article,,WOS:001727208100001
"Lu, ZN; Yang, JW; Du, XT; Fang, H; Luo, XB",Polyp Semantic Segmentation with SAM-Mixed Networks,2026,"MEDICAL IMAGING 2026: IMAGE-GUIDED PROCEDURES, ROBOTIC INTERVENTIONS, AND MODELING",0,10.1117/12.3085531,Proceedings Paper,,WOS:001767257000082
"Zhao, WB; Han, YZ; Tang, JS; Wang, K; Luo, H; Song, YB; Huang, G; Wang, F; You, Y",DyDiT plus plus : Diffusion Transformers With Timestep and Spatial Dynamics for Efficient Visual Generation,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0,10.1109/TPAMI.2026.3654201,Article,,WOS:001732657200012
"Taskin, E; Dogru, IA",From Hand-Crafted Features to Large Language Models: A Comparative Evaluation of Android Malware Detection Paradigms,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16115600,Article,,WOS:001789880600001
"Rosnitschek, T; Walschewski, J; Grohmann, P; Eckardt, S; Stonis, M; Alber-Laukant, B; Tremmel, S",From dialogue to design: GenAI-Based automation of parametric modeling and sizing tasks in CAD workflows,2026,COMPUTER-AIDED DESIGN,0,10.1016/j.cad.2026.104065,Article,,WOS:001732731900001
"Zhussip, M; Shopkhoev, D; Ali, A; Lefkimmiatis, S",Share Your Attention: Transformer Weight Sharing via Matrix-based Dictionary Learning,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 34",0,,Proceedings Paper,,WOS:001769419900091
"Lin, YC; Huang, JY; Zhang, HY; Kavtaradze, S; Clarkson, MJ; Hoque, MI",Subsampled randomized Fourier GaLore for adapting foundation models in depth-driven liver landmark segmentation,2026,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,0,10.1007/s11548-026-03674-4,Article,,WOS:001757691600001
"Zhang, QL; Ye, BW; Zhou, Y; Qin, JY; Duan, JG",Data-Scarce Vessel Trajectory Prediction for Maritime Situational Awareness and Collision Risk Assessment: A Knowledge Distillation and Transfer Learning Approach,2026,JOURNAL OF MARINE SCIENCE AND ENGINEERING,0,10.3390/jmse14110981,Article,,WOS:001790001200001
"Guo, JY; Torresen, J; Jensenius, AR",Investigating Auditory-Visual Perception Using Multi-Modal Neural Networks with the SoundActions Dataset,2026,TRANSACTIONS OF THE INTERNATIONAL SOCIETY FOR MUSIC INFORMATION RETRIEVAL,0,10.5334/tismir.223,Article,,WOS:001717936000001
"Wang, TY; Zhang, MT; Qu, JB; Liu, ZH; Li, M; Wang, XV",Multimodal knowledge-enhanced language model with online test-time adaptation for cross-domain industrial tabular prediction,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0,10.1016/j.engappai.2026.115061,Article,,WOS:001766430400001
"Liu, YH; Wen, Y; Yang, LZ; He, LH; Zhou, MC",A General Framework for Efficient Medical Image Analysis via Shared Attention Vision Transformer,2026,IEEE TRANSACTIONS ON MEDICAL IMAGING,2,10.1109/TMI.2025.3644949,Article,,WOS:001760366200049
"Zhao, XY; Yang, JB; Wang, L; Wang, NN; He, YB",DUST-NS: Dual-backbone sparse tuning through neuron saliency in MLLMs,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.133470,Article,,WOS:001733523000001
"Wang, HP; Xu, SR; Guo, RK; Han, J; Huang, MC",Neurosense: Bridging Neural Dynamics and Mental Health Through Deep Learning for Brain Health Assessment via Reaction Time and p-Factor Prediction,2026,DIAGNOSTICS,0,10.3390/diagnostics16020293,Article,,WOS:001671604300001
"Moskalenko, VV; Moskalenko, AS; Moskalenko, YV; Vatsenko, AV","RESOURCE-EFFICIENT, ROBUST, AND ADAPTIVE OBJECT DETECTION IN UAV IMAGERY",2026,RADIO ELECTRONICS COMPUTER SCIENCE CONTROL,0,10.15588/1607-3274-2026-2-8,Article,,WOS:001817620800008
"Yuan, JJ; Li, Z; Zhang, TB",Towards robust remote sensing visual question answering with spectral expert adaptation and group-relative optimization,2027,NEURAL NETWORKS,0,10.1016/j.neunet.2026.109308,Article,,WOS:001822731500001
"Shinde, VR; Patil, HY; Chandra, A; Karthikeyan, B",NSCT-RSFound: A Dynamically Weighted Multi-Stream Vision Transformer for Robust Remote Sensing Scene Classification,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3710406,Article,,WOS:001835511000025
"Wu, YH; Li, X; Zhang, JL; Zuo, HR; Li, H; Tan, T",Dynamic Expansion Mixture-of-Experts with Pre-Trained Vision Transformer for Few-Shot Class-Incremental Remote Sensing Scene Classification,2026,REMOTE SENSING,0,10.3390/rs18081145,Article,,WOS:001750627200001
"Cevallos-Moreno, JF; Rizzardi, A; Sicari, S; Coen-Porisini, A",Ethical treatment of language models against harmful inference-time interventions,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0,10.1016/j.engappai.2026.114317,Article,,WOS:001711091300002
"Ming, YB; Bai, LX; Zhao, JL; Chen, YM",Multimodal Feature Fusion and Enhancement for Function Graph Data,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16031246,Article,,WOS:001687513600001
"Chen, XX; Li, YH; Hu, MZ; Salari, E; Chen, XQ; Qiu, RLJ; Zheng, B; Yang, XF",Leveraging pretrained vision-language model for enhanced breast cancer diagnosis with multi-view mammography,2026,MEDICAL PHYSICS,1,10.1002/mp.70261,Article,,WOS:001661323300001
"Sultan, RI; Li, CY; Demetriou, Y; Ghanem, AI; Kim, JP; Cunningham, J; Bagher-Ebadian, H; Zhu, DX; Thind, KS",A neighborhood attention transformer network for enhanced 3D segmentation of the left anterior descending artery,2026,MEDICAL PHYSICS,0,10.1002/mp.70653,Article,,WOS:001867037200001
"Abdaoui, H; Barbaria, S; Al Kuwaiti, A; Raouafi, N; Ben Salah, R; Rahmouni, HB",Swin-Qwen3: a three-stage vision-language framework for automated radiology report generation with multi-agent verification,2026,FRONTIERS IN RADIOLOGY,0,10.3389/fradi.2026.1875905,Article,,WOS:001846121500001
"Wang, YH; Hu, K; Dai, P; Liu, JJ",Image-free single-pixel sensing for human pose estimation and parameter-efficient fine-tuning,2026,OPTICS LETTERS,1,10.1364/OL.589690,Letter,,WOS:001756915800018
"Khan, Z; Yoon, SC; Bhandarkar, SM",Parameter- and Compute-Efficient Spatial-Spectral Transformer Framework for Pixel-Level Classification of Foreign Plastic Objects on Broiler Meat Using NIR-Hyperspectral Imaging,2026,SENSORS,0,10.3390/s26082459,Article,,WOS:001750369200001
"Arya, RK; Peddi, R; Srivastava, R",Hyperspectral image classification using depth-wise separable convolution-based Swin Retentive Network,2026,ADVANCES IN SPACE RESEARCH,0,10.1016/j.asr.2026.07.003,Article,,WOS:001852135300001
"Saeed, EMN; Al-sellami, B; Tawfik, M; Abushariah, AAM",KANWhisper: leveraging learnable activation functions for interpretable and efficient arabic automatic speech recognition,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-55863-5,Article,,WOS:001820936300001
"Vitale, JD",LLM Post-Training to Enhance Knowledge Extraction from Specialist Domains: Teaching LLMs User Forum Creole,2026,MACHINE LEARNING AND KNOWLEDGE EXTRACTION,0,10.3390/make8070207,Article,,WOS:001832598200001
"Fu, ZM; Da, Q; Wang, W; Wang, CF; Zhong, DR; Wang, SH; Wang, L",Research progress of universalvision foundation models in computational pathology,2026,CHINESE SCIENCE BULLETIN-CHINESE,0,10.1360/CSB-2025-5045,Article,,WOS:001777400700011
"Jin, RN; Ling, C; Hou, YX; Sun, YH; Li, N; Han, JF; Sheng, J; Wang, QZ; Liu, YP; Zheng, S; Ren, XY; Chen, CY; Wang, J; Li, C",Augmenting Large Language Model With Prompt Engineering and Supervised Fine-Tuning in Non-Small Cell Lung Cancer Tumor-Node-Metastasis Staging: Framework Development and Validation,2026,JMIR AI,0,10.2196/77988,Article,,WOS:001760395900001
