Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Bilal M.A.; Ul Islam I.; Idrees S.; Qasim M.; Khan M.J.; Khan J.,Dataset-centric evaluation of federated intrusion detection models in IoT networks,2026,Scientific Reports,14,10.1038/s41598-025-32567-w,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028297780
Bo Z.; Hasan M.K.; Sundararajan E.A.; Islam S.; Zhang P.; Ahmed F.R.A.; Babiker N.B.M.,A new good point set stepwise shrinkage optimization in machine learning model for fog node performance prediction,2026,Scientific Reports,0,10.1038/s41598-026-41630-z,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037876816
Shaikh M.; Ebrahimi A.; Wiil U.K.,Towards convergence of AI and blockchain for personalized medicine in pharmacogenomics,2026,Scientific Reports,0,10.1038/s41598-026-53058-6,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046658326
Sammartino V.,Hybrid quantum Graph Neural Networks for robust botnet detection in modern IoT ecosystems,2026,Future Generation Computer Systems,2,10.1016/j.future.2026.108650,Article,All Open Access; Green Open Access,2-s2.0-105041376913
Khan S.U.R.; Asim M.N.; Vollmer S.; Dengel A.,FloraSyntropy-net: scalable deep learning with novel FloraSyntropy archive for large-scale plant disease diagnosis,2026,Plant Methods,3,10.1186/s13007-026-01519-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035848274
Xu Y.; Yin H.; Zhao J.; Zhang X.; Peng X.,Modeling model load states in multimodal learning: a cognitive load theory inspired framework for balanced multimodal learning,2027,Information Fusion,0,10.1016/j.inffus.2026.104662,Article,,2-s2.0-105046440586
Fan S.; Xu J.; Li F.; Zhang Y.,Multi-agent deep reinforcement learning for joint user scheduling and power allocation in the GEO-LEO co-existing satellite system,2026,Acta Astronautica,0,10.1016/j.actaastro.2026.07.014,Article,,2-s2.0-105045440958
Arzu G.E.; Umar M.; Fayaz M.; Ali U.; Dang L.M.; Moon H.,Vision-Language Models for medical imaging: A survey on anomaly detection and multimodal applications,2026,Knowledge-Based Systems,0,10.1016/j.knosys.2026.116901,Article,,2-s2.0-105049041146
Tameer S.; Rana M.E.,Energy yield point prediction using federated learning models for a Wind Farm at Laos,2026,Next Energy,0,10.1016/j.nxener.2026.100897,Article,All Open Access; Gold Open Access,2-s2.0-105047744536
Parvej R.; Kamal A.H.M.; Bulbul A.A.-M.; Aloteibi S.; Moni M.A.,A weighted federated learning framework for privacy-preserving EEG-based diagnosis of major depressive disorder,2026,Signal Processing,0,10.1016/j.sigpro.2026.110670,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105038311073
Joy P.; G.K. R.; C. S.; Menon V.G.; Jose J.,AI-driven NOMA power optimization with intrusion detection system for secure and efficient communication,2026,Computers and Electrical Engineering,0,10.1016/j.compeleceng.2026.111439,Article,,2-s2.0-105046714383
Lian Y.; Chen L.,Zero-trust based flexible grayscale adaptive security protection system for power networks with edge intelligence and federated learning,2026,Computer Networks,0,10.1016/j.comnet.2026.112593,Article,,2-s2.0-105045963311
Li P.; Wang G.; Liu X.; Chen M.; Zhu J.; Zhang Y.,Smart contract vulnerability detection using opcode sequences with variable length,2026,Knowledge and Information Systems,0,10.1007/s10115-026-02867-2,Article,,2-s2.0-105048837255
Cosgun M.; Gencturk M.; Sav S.,Bridging Local and Federated Data Normalization in Federated Learning: A Privacy-Preserving Approach,2026,IEEE Transactions on Big Data,0,10.1109/TBDATA.2026.3688998,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105037907676
Heredia I.; López García Á.; Aguilar Gómez F.; Aguirre D.; Alarcón Marín C.; Alibabaei K.; Berberi L.; Caballer M.; Calatrava A.; Castro P.; Costantini A.; David M.; Díez J.; Dlugolinsky S.; Donvito G.; Duda L.; Esteban Sanchis B.; Fernandez Tobías S.; Heredia Canales A.; Kozlov V.; Langarita S.; Machado J.; San Martín D.; Moltó G.; Nguyen G.; Obregón Ruiz M.; Płóciennik M.; Rebolledo Ruiz S.; Rodriguez V.; Sáinz-Pardo Díaz J.; Šeleng M.; Tran V.,AI4EOSC: A federated cloud platform for Artificial Intelligence in scientific research,2026,Future Generation Computer Systems,0,10.1016/j.future.2026.108672,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105043103058
Li J.,Deep learning-based personalized learning path planning and optimization model for music education,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01115-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038445964
Fatemian S.; Farhadi A.; Zamanifar A.,Transfer learning for aspect based sentiment analysis,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01153-y,Review,All Open Access; Gold Open Access,2-s2.0-105044145428
Meyer A.R.; Tan J.P.; Mihaila M.P.; Neugebauer M.; Nyström L.; Bokulich N.A.,Shipped and shifted: modeling collection-induced bias in microbiome multi-omics using a tractable fermentation system,2026,npj Biofilms and Microbiomes,0,10.1038/s41522-025-00909-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029796751
Lilhore U.K.; Sanaj M.S.; Priya K.V.; Rasmi A.; Sharma R.K.; Tekeste L.G.; Ghith E.S.; Hussien S.A.; Simaiya S.,Hybrid Quantum-Inspired Transformer Network for Kidney Stone Prediction Using Urine Analysis and CT Scans,2026,International Journal of Computational Intelligence Systems,2,10.1007/s44196-025-01138-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105030414003
Duan B.; Bai X.; Wang T.; Wang T.; Hu X.; Li S.,Overcoming domain-specific challenges for artificial intelligence in abdominal oncology toward clinical translation,2026,Discover Oncology,0,10.1007/s12672-026-04574-4,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035054946
Shakeer S.M.; Rajasekhara Babu M.,Privacy preservation of EHR by data anonymization and federated learning for IoT based smart city application in healthcare,2026,Scientific Reports,0,10.1038/s41598-026-48031-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046682667
Yang M.; Li Z.; Liu S.,A machine learning based framework for predictive school management using student and faculty analytics,2026,Scientific Reports,2,10.1038/s41598-026-47278-z,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040135283
Abdelhady G.; Hussein K.W.; Gad I.A.A.,Privacy-preserving intrusion detection in IoT smart homes using a federated hybrid 1D-CNN–LSTM model with explainable AI,2026,Scientific Reports,0,10.1038/s41598-026-67450-9,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105049067300
Subramanian R.S.; Lydia A.; Aswini J.; Kothandapani S.,Advanced Federated Learning-Based Customer Analysis Model with Improved Wild Geese Migration Optimization for Providing New Products and Services,2026,International Journal of Computational Intelligence Systems,0,10.1007/s44196-026-01302-2,Article,All Open Access; Gold Open Access,2-s2.0-105043576891
Mahmoud R.; soliman S.H.; Tahir F.; Elmageed N.E.A.,"AI-Driven innovation in fetal ultrasound imaging: current application, challenges and future directions",2026,Egyptian Journal of Radiology and Nuclear Medicine,0,10.1186/s43055-026-01728-w,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035889814
Mercy M.S.; Babu R.S.,Advanced task-weighted meta-reinforcement learning for rapid secure routing in mobile RIS-assisted networks,2026,Journal on Wireless Communications and Networking,0,10.1186/s13638-025-02551-z,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105027426033
Arora A.; Tiwari S.,Advances in artificial intelligence paradigms in medical image based disease diagnosis,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.115812,Short survey,,2-s2.0-105046463218
Pendyala S.K.; Rayarao S.R.; Mohammad M.; Jambula S.R.; Butteddi R.K.,"AI-driven multibank payment orchestration: secure, real-time, and compliance-aware financial transactions at the global scale",2026,Discover Artificial Intelligence,1,10.1007/s44163-026-01148-9,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038132796
Grover P.; Prasad S.K.; Pandey N.,A comparative analysis of anomaly detection methods in V2X communication network under smart cities,2026,Discover Internet of Things,0,10.1007/s43926-026-00323-9,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041222462
Saha S.; Ali M.S.; Tengli A.K.; Prasad S.R.; Mallikarjunaswamy P.; Pillappan R.; Javarappa K.K.,Navigating AI and machine learning in cancer research: an end-to-end translational framework,2026,Journal of Translational Medicine,0,10.1186/s12967-026-08503-5,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043291766
Zhu X.-Q.; Liu Z.-W.; Chi M.; Liu C.; Wu J.-K.,A Lagrangian-based multi-agent safe deep reinforcement learning for network-constrained decentralized P2P trading,2026,Electric Power Systems Research,0,10.1016/j.epsr.2026.113325,Article,All Open Access; Green Open Access,2-s2.0-105040525224
Yang Z.; Qi W.; Guo L.,Resource management for blockchain enhanced federated learning in wireless edge networks,2026,Scientific Reports,0,10.1038/s41598-026-56310-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105047653201
Alam M.M.U.; Talukder M.S.H.; Hossain A.B.M.A.; Sulaiman R.B.,RouleauxNet6: A lightweight CNN model with XAI approach for abnormal quantities of proteins (Rouleaux) identification in red blood cells,2026,Biomedical Signal Processing and Control,0,10.1016/j.bspc.2026.111088,Article,,2-s2.0-105045840878
Rachinger B.; Meier S.; Franke J.; Ockel M.,STEER-FL: A process model for federated learning derived from a dual-perspective systematic literature review,2026,Information and Software Technology,0,10.1016/j.infsof.2026.108291,Review,All Open Access; Hybrid Gold Open Access,2-s2.0-105047846789
Hou B.; Yang C.; Jia R.; Wu S.; Xu C.,Post-disaster recovery of infrastructure system with spatial zonation based on multi-agent deep reinforcement learning,2027,Reliability Engineering and System Safety,0,10.1016/j.ress.2026.113176,Article,,2-s2.0-105045390108
Feng C.; Huertas Celdrán A.; Han J.; Ren H.; Cheng X.; Zeng Z.; Krauter L.; Bovet G.; Stiller B.,A crowdsensing intrusion detection dataset for decentralized federated learning models,2026,Scientific Data ,1,10.1038/s41597-026-07155-w,Data paper,All Open Access; Gold Open Access,2-s2.0-105040583261
Huang C.; Jing Z.,Reinforcement Learning for Single-Stock Portfolio Optimization in Equity Markets,2026,International Journal of Computational Intelligence Systems,2,10.1007/s44196-025-01105-x,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027735009
Dai R.; Jian A.; Zhang R.; Jia Y.; Mo L.; Zhan S.; He T.,Multimodal learning with missing modalities: Can progressive diffusion achieve distribution-consistent learning from incomplete multimodal data?,2026,Knowledge-Based Systems,0,10.1016/j.knosys.2026.116272,Article,,2-s2.0-105045950243
Ma J.; Zhang J.; Zhang S.; Li Q.; Cheng C.; Song X.; Wu H.; Zhu N.,Advancements of 2D material-based flexible electrochemical sensors for rapid on-site food detection,2026,TrAC - Trends in Analytical Chemistry,0,10.1016/j.trac.2026.119048,Review,,2-s2.0-105046112912
Kolluru V.; Mungara S.; Raza A.; Aslam G.; Samee N.A.; Ashraf I.,Novel federated learning-based approach for network attack detection,2026,Journal of Cloud Computing,1,10.1186/s13677-026-00882-w,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036430152
Zhou Y.; Dai P.; He B.; Ren M.; Luo M.; Chen J.,Joint optimization of adaptive semantic compression and resource allocation for semantic-enabled UAV communications,2026,Journal on Wireless Communications and Networking,0,10.1186/s13638-026-02637-2,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105046074015
Ben Atitallah S.; Driss M.; Boulila W.; Koubaa A.,Federated few-shot learning with explainable prototype representations for tuberculosis detection in chest X-rays,2026,Information Sciences,0,10.1016/j.ins.2026.123669,Article,,2-s2.0-105039813207
Bhuyan M.G.S.; Hasan M.A.F.M.R.,Attention Enhanced Hybrid CNN-LSTM Model for ECG-Based Arrhythmia Classification in the Federated Fog Computing Environment,2026,Advances in Engineering and Intelligence Systems,0,10.22034/aeis.2026.564853.1392,Article,,2-s2.0-105035499628
Ashwini N.; Dava S.; Phanindra A.R.; Ranjith kumar G.; Rajkumar K.V.; Sravanthi N.,ThreatFedChainAI: an adaptive edge blockchain architecture for big data-driven threat analytics in IoT networks,2026,Scientific Reports,2,10.1038/s41598-025-31164-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027277182
Li S.,Financial asset price prediction and quantitative trading strategy optimization based on deep reinforcement learning,2026,Discover Computing,0,10.1007/s10791-026-10174-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040577613
Yu Z.; Vermillion C.,Multi-agent reinforcement learning for energy-efficient heterogeneous platooning,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.132905,Article,,2-s2.0-105040609534
Amodu O.A.; Mohd Hanapi Z.; Raja Mahmood R.A.; Saif F.A.; Althumali H.; Jarray C.; Bukar U.A.; Adam M.S.,Machine learning in NTN-assisted IoT with UAVs: A computation–communication–control triad,2026,Computer Science Review,0,10.1016/j.cosrev.2026.100987,Article,,2-s2.0-105037904068
S.A. S.; Talib M.; Addya S.K.; Rahman S.; Pal S.; Karmakar C.,Trajectory-aware predictive handover framework for task offloading in vehicular edge networks,2026,Ad Hoc Networks,0,10.1016/j.adhoc.2026.104340,Article,,2-s2.0-105045174737
Liang Y.; He P.,Design and implementation of an AI-powered adaptive learning system for University students,2026,International Journal of Data Science and Analytics,3,10.1007/s41060-026-01045-5,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105035038113
Qiu H.-F.; Zhu J.-K.,AI-powered radiogenomics: imaging-driven diagnosis and discovery of cancer’s molecular and cellular landscape,2026,Molecular Genetics and Genomics,0,10.1007/s00438-026-02389-0,Review,,2-s2.0-105033211301
Du Y.; Shen W.; Liu C.; Wang S.; Wang J.; Ke J.,A multi-agent deep reinforcement learning framework for coordinated urban traffic signal and parking lot exit control,2026,Transportation Research Part C: Emerging Technologies,0,10.1016/j.trc.2026.105856,Article,,2-s2.0-105044606623
Li M.,A dynamic recommendation strategy for Chinese language teaching resources driven by reinforcement learning,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01981-y,Article,All Open Access; Gold Open Access,2-s2.0-105047652368
Fathollahi M.A.; Khani Y.; Bayati H.; Zaman S.; Mahmoudi A.; Vatani Z.; Amiri H.; Norouzkhani N.; Idjadi F.Z.; Karami S.; Naghizadeh M.; Jalali Varnamkhasti Z.; Soleimani M.S.; khosravi F.; Golestan A.H.; Asadi Anar M.; Shahba M.; Ghaedamini A.; Arab Bafrani M.,Performance of machine learning algorithms in diffusion tensor imaging of movement disorders: an exploratory meta-analysis,2026,BioMedical Engineering Online,0,10.1186/s12938-026-01528-3,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034376037
Hashmi S.W.; Shukla R.M.; Bhunia S.,CASCADENCE: a layered cascade defense mechanism for federated learning,2026,Scientific Reports,0,10.1038/s41598-026-56332-9,Article,All Open Access; Gold Open Access,2-s2.0-105048542355
Sanjalawe Y.; Fraihat S.; Al-E’mari S.; Makhadmeh S.N.,A review of artificial intelligence-based intrusion detection in industrial internet of things,2026,Discover Internet of Things,4,10.1007/s43926-026-00285-y,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035796450
Ziaeinejad S.; Samet S.,"Federated learning with context-aware client collaboration: Challenges, advances, and open problems",2026,Information Fusion,0,10.1016/j.inffus.2026.104446,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105040129759
Fraihat S.; Yaseen Q.; Sanjalawe Y.; Abu-Errub A.; Makhadmeh S.N.; Al-Betar M.A.,Intrusion detection in industrial internet of things network using feature optimization and hybrid deep learning,2026,Discover Internet of Things,5,10.1007/s43926-026-00284-z,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033340541
Nugraha A.; Shidik G.F.; Suhartanto H.; Marjuni A.,"Service placement in fog computing: A systematic review of issues, techniques and multi-objective optimization approaches",2026,International Journal of Cognitive Computing in Engineering,0,10.1016/j.ijcce.2026.04.004,Review,All Open Access; Gold Open Access,2-s2.0-105038201749
Sharma S.; Mishra D.; Yadav A.; Gami B.; Madhan E.S.,"An Intelligent, low-cost water quality monitoring system with on-device machine learning and cloud integration",2026,Scientific Reports,3,10.1038/s41598-026-37287-3,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034925284
Xie R.; Zhang R.; Ren C.,Conflict-averse federated multi-task learning for power system stability assessment,2026,Applied Energy,0,10.1016/j.apenergy.2026.128363,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105043989962
Divya N.; Kiranbabu M.N.V.; Babu G.C.,Quantum-Inspired Adaptive Meta-Heuristic–Machine Learning framework for resilient and energy-efficient task scheduling in multi-cloud ecosystems,2026,Scientific Reports,1,10.1038/s41598-026-43125-3,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044009947
Yang Y.; Zhao D.,Developing an adaptive teaching algorithm for Chinese grammar rules using a deep reinforcement learning framework,2026,International Journal of Data Science and Analytics,0,10.1007/s41060-026-01228-0,Article,,2-s2.0-105046798683
Deliktaş B.; Tariq A.,Physics-informed federated scientific machine learning for constitutive modeling under heterogeneous and decentralized data conditions,2026,Computers and Structures,0,10.1016/j.compstruc.2026.108419,Article,,2-s2.0-105048780145
Zamanirafe M.; Zhang N.; Sakr A.H.,Decentralized intelligence for internet of vehicles: A hierarchical blockchain federated learning approach,2026,Vehicular Communications,0,10.1016/j.vehcom.2026.101070,Article,,2-s2.0-105048040941
Tanala S.; Venkatesh A.,AI for EV battery health: Statistical meta-analysis and Autonomous Intelligence Pyramid,2026,Next Sustainability,0,10.1016/j.nxsust.2026.100461,Review,All Open Access; Gold Open Access,2-s2.0-105048932845
Zhang L.; Cui J.Q.; Wu Z.; Yao S.,An all-in-one microfluidic system via data-driven design for on-site genotyping of genetically modified foods,2026,Biosensors and Bioelectronics,0,10.1016/j.bios.2026.118974,Article,,2-s2.0-105043105674
Wang X.; Xiong D.; Cui S.; Duan B.; Hung Y.; He J.; Ding G.; Tang Y.; Wang Q.,Artificial intelligence for precision oncology from phenotyping and drug discovery to clinical translation,2026,Discover Oncology,1,10.1007/s12672-026-04864-x,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035257984
Sattar A.; Bukhari M.; Rehman Z.U.; Khalid S.; Lee Y.; Rho S.,A data analytics-driven approach to backorder prediction using federated machine learning in industrial supply chains,2026,Scientific Reports,1,10.1038/s41598-025-34578-z,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029218069
Wang Y.; Yan Y.; Yang C.; Yang T.; She Z.; Feng H.,Decentralized federated learning based on committees and blockchain,2026,Journal of Parallel and Distributed Computing,0,10.1016/j.jpdc.2026.105312,Article,All Open Access; Green Open Access,2-s2.0-105044270348
Arsalan A.; Rehman R.A.; Umer T.; Bilal M.; Mumtaz S.,Digital twin-driven federated deep reinforcement learning for mobility-aware UAV-IoT coordination in smart agriculture,2026,Future Generation Computer Systems,0,10.1016/j.future.2026.108666,Article,,2-s2.0-105041633233
Ramarao G.; Rao K.D.; Chongala P.; Pavani P.; Dawn S.; Ustun T.S.,Advances in dissolved gas analysis for power transformer diagnostics: From traditional methods to artificial intelligence driven prognostics,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.115390,Short survey,,2-s2.0-105042047735
Efendi A.; Huang C.-Y.,Learning to grasp smarter: A review of curriculum learning paradigms in robotic manipulation,2026,Engineering Applications of Artificial Intelligence,0,10.1016/j.engappai.2026.115971,Review,,2-s2.0-105047157483
Alshammari A.,"A unified low-carbon cybersecurity framework integrating energy-efficient intrusion detection, lightweight cryptography, and carbon-aware scheduling for edge–cloud architectures",2026,Scientific Reports,0,10.1038/s41598-026-44260-7,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034818097
Indupalli M.R.; Pradeepini G.,Federated autoencoder-based clinical decision framework with hybrid class balancing,2026,Scientific Reports,0,10.1038/s41598-026-55715-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105047630837
Haripriya R.; Khare N.; Pandey M.; Biswas S.,Flip-med: federated learning for innovative precision medicine - enhancing data privacy and predictive performance,2026,Knowledge and Information Systems,0,10.1007/s10115-026-02692-7,Article,,2-s2.0-105045084550
Murthy C.H.V.N.U.B.; Shri M.L.,An Adaptive Blockchain Framework for Federated IoMT with Reinforcement Learning-Based Consensus and Resource Forecasting,2026,Scientific Reports,4,10.1038/s41598-026-35704-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105032703755
He S.; Mehboob S.; Afghan N.; Hung N.M.,Artificial intelligence and machine learning in predicting food hunger and severity: A comprehensive review,2026,Journal of Food Composition and Analysis,0,10.1016/j.jfca.2026.109474,Review,All Open Access; Hybrid Gold Open Access,2-s2.0-105048292432
Patil S.G.; Kathole A.B.; Mirge A.S.; Padwad H.; Ubale S.A.; Kathole A.A.,lsA secure federated cloud storage protection through F-backend attribute based access and blockchain,2026,Journal of Cloud Computing,0,10.1186/s13677-026-00917-2,Article,All Open Access; Gold Open Access,2-s2.0-105048801908
Saha S.; Chandrakar P.,Decentralized reinforcement learning and Cardano blockchain for IoT-enabled traffic congestion system for smart cities,2026,Knowledge and Information Systems,0,10.1007/s10115-026-02873-4,Article,,2-s2.0-105047930666
Salman M.; Abbas N.; ur Rahman S.I.; Al Alshaikh M.; Saudagar A.K.J.,An embedded deep learning framework for real-time violence detection and alert generation,2026,Scientific Reports,1,10.1038/s41598-026-44939-x,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034927319
Omotuyi O.; Kumar M.,Scalable decentralized controllers for cohesive navigation using graph reinforcement learning,2026,Robotics and Autonomous Systems,0,10.1016/j.robot.2026.105667,Article,,2-s2.0-105047311922
Alqaraleh M.; Al-Batah M.S.; Alzboon M.S.; Alourani A.,Brain tumor detection with real-world predictions in Jordan hospitals,2026,Scientific Reports,3,10.1038/s41598-025-33215-z,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028686214
Hou D.; Li B.; Ren W.; Rao Y.; Xie X.; Zhu J.,FedAD: Federated learning with generative data augmentation and adaptive parameter decomposition for rice pest and disease identification,2026,Computers and Electronics in Agriculture,0,10.1016/j.compag.2026.112206,Article,,2-s2.0-105045000547
Gül M.F.; Bakır H.,Metaheuristic-driven two-stage hybrid feature selection and deep learning optimization for security in IoT systems,2026,Knowledge-Based Systems,0,10.1016/j.knosys.2026.116935,Article,,2-s2.0-105049052015
Lin Z.; Luo Q.; Wu D.; Shen J.; Li L.; Nong X.; Qin Z.,Detecting illicit transactions in bitcoin: a wavelet-temporal graph transformer approach for anti-money laundering,2026,Scientific Reports,7,10.1038/s41598-025-23901-3,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027348268
Sharma S.; Mittal R.; Goyal N.; Goyal S.B.; Verma C.,Skin disease diagnostics through federated transfer learning on heterogeneous data,2026,Scientific Reports,1,10.1038/s41598-025-31730-7,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027622057
Cernat A.; Pusta A.; Feier B.; Cherecheş R.; Tertis M.,AI-assisted electrochemical sensors for drugs of abuse,2026,Current Opinion in Electrochemistry,0,10.1016/j.coelec.2026.101927,Review,All Open Access; Hybrid Gold Open Access,2-s2.0-105048937046
Cheikh K.; Boudi E.M.; Rabi R.; Mokhliss H.,A quantum decoherence-informed federated multi-agent framework for robust multi-objective wind farm control,2026,Discover Sustainability,1,10.1007/s43621-026-03073-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038451001
Rajkumar S.C.; Yuvasini D.; Nallakaruppan M.K.; Natesan D.; Sayeed M.S.; Kaveri P.R.; Sathyamoorthy M.,A DAG-enabled cryptographic framework for secure drug traceability with identity-bound authentication and anomaly detection,2026,Scientific Reports,0,10.1038/s41598-025-30413-7,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105047515476
Alshorman J.; Mehran M.J.; Bahrami Y.; Mohammadzadeh S.; Barzigar R.; Morshedi M.; Haider K.H.; Tembo K.M.; Rong S.-J.; Jadgal N.; Altahla R.; Bolideei M.; Wang Y.,Artificial intelligence in immunotherapy: revolutionizing diagnostic and therapeutic applications in cancer and autoimmune diseases,2026,Clinical and Experimental Medicine,4,10.1007/s10238-026-02107-5,Review,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105033425006
Wang J.; Yu J.; Yang H.; Zhu Y.; Jiang L.; Li X.; Zhang J.; Xu Y.,Self-supervised stain normalization empowers privacy-preserving and model generalization in digital pathology,2026,npj Digital Medicine,1,10.1038/s41746-025-02196-8,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105026971275
Wang X.; Jiang Y.; Pan G.; Luo Z.; Xiao M.; Yang L.; Shi X.; Huo Y.; Li M.; Zhang L.,A data privacy protection method for infectious disease prediction models with balanced training speed and accuracy,2026,Scientific Reports,0,10.1038/s41598-026-38906-9,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105030952543
Zhu S.; Lou J.; Sun G.,Federated learning ownership verification with fixed length watermarks using hash-based message authentication code,2026,Journal of Information Security and Applications,0,10.1016/j.jisa.2026.104561,Article,,2-s2.0-105043188465
Done S.L.; Tummalapalli S.R.K.,An adaptive federated learning framework with tenant-aware non-IID partitioning and LLM-narrated explainability for multi-tenant cloud intrusion detection,2026,Discover Computing,0,10.1007/s10791-026-10366-9,Article,All Open Access; Gold Open Access,2-s2.0-105045253214
Rohith S.; Logeswari G.; Tamilarasi K.; Sudhakaran G.,A federated deep learning approach for SDN security with quantum optimized feature selection and hybrid MSDC net architecture,2026,Scientific Reports,3,10.1038/s41598-026-37289-1,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105031868454
Haripriya R.; Bhatia G.K.; Pandey M.; Khare N.; Hota H.S.; Kumar L.,Hybrid Winsorized Federated Averaging for robust soil quality classification across distributed agricultural IoT networks,2026,Discover Computing,0,10.1007/s10791-026-10334-3,Article,All Open Access; Gold Open Access,2-s2.0-105045128628
Kunjumohamad S.C.; Govindaraj S.,NLP-driven federated learning framework for multi-organ rare disease prediction,2026,Iran Journal of Computer Science,3,10.1007/s42044-025-00375-0,Article,,2-s2.0-105027442343
Kamiura M.,The Gauss-Markov adjunction provides categorical semantics of residuals in supervised learning,2026,Discover Artificial Intelligence,0,10.1007/s44163-025-00707-w,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027419566
Gao S.; Liu J.; Li L.; Yang D.; Miao Y.; Zhang X.; Han Q.; Shi Y.; Wu J.; Zhang K.,"Application of deep learning technology in breast cancer: a systematic review of segmentation, detection, and classification approaches",2026,BioMedical Engineering Online,10,10.1186/s12938-025-01502-5,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029160456
Zhu T.; Wang Y.; Jiang R.-Y.; An B.-W.; He L.-J.; Liao Y.-T.; Huang C.; Liu Y.-Q.; Cai S.-Q.; Zhang D.-H.; Cai X.-H.; Zou G.-L.,"Spectral-tailored N-doped carbon dots unifying cascaded riboflavin and carmine sensing, high-color rendering index white light-emitting diodes, and microcontroller-assisted quantification",2026,Colloids and Surfaces A: Physicochemical and Engineering Aspects,0,10.1016/j.colsurfa.2026.141667,Article,,2-s2.0-105048483546
Hussein S.; Shen Z.; Eldow M.; Yuan J.,NeuroPrint: Parameter-free spatial recurrence plot encoding for federated and centralised stroke differential classification in multimodal MRI,2027,Expert Systems with Applications,0,10.1016/j.eswa.2026.134175,Article,,2-s2.0-105049049490
Das A.; Pattnaik P.K.; Bandyopadhyay A.; Sharma N.; Singh A.; Potharaju S.,Privacy preserving federated framework for autism spectrum disorder screening with ensemble stacking and deep learning approaches,2026,Discover Artificial Intelligence,0,10.1007/s44163-026-01103-8,Article,All Open Access; Gold Open Access,2-s2.0-105038193320
